StatusID;DisplayName;Description;EffectCategories;PlaceholderIcon;ShowInUITray;ShowTextInDamageNumbers;FxScriptOn;FxScriptOff;ShouldRefreshFxScript;WeaponEffectType;Notification;DisableTelemetry;IsClientPredicted;PotencyPerLevel;BaseDuration;TickRate;DelayInitialTick;TickCondition;OnTickStatusEffect;KeepOnTickEffectOnEnd;StopOnHitCount;HitCondition;RequireReaction;OnStackStatusEffect;AddOnStackSize;AddOnStackSizeComparison;HealThreatMultiplier;ScaleAmountOverTime;ScaleAmountOverTimeMin;ScaleAmountOverTimeMax;DamageSkipsDeathsDoor;Health;HealthMin;HealthModifierPercent;HealthModifierDamageBased;UseHealScalingValue;HealScalingValueMultiplier;StaminaDamageModifier;ManaModifierDamageBased;DamageType;CritChanceModifier;CritDamageModifier;OnEndStatusEffect;CastSpell;TargetOwnsSpell;UseSourceWeaponForSpell;FromAlchemy;FromSpell;NoHealthRegen;HealMod;MaxHealthMod;HealthRate;CoreTempMod;TempMod;Stamina;StaminaRate;Mana;ManaRate;Food;FoodBurn;Drink;DrinkBurn;Encumbrance;ItemClassWeightMods;XPIncreases;AzothMod;FactionReputationMod;FactionTokensMod;EXPLogging;EXPMining;EXPHarvesting;EXPSkinning;EXPSmelting;EXPWoodworking;EXPLeatherworking;EXPWeaving;EXPStonecutting;GrantSanctuary;NoSprint;NoRun;NoDodge;NoNav;Silenced;Stunned;RemoveOnDeath;RemoveOnDeathsDoor;RemoveOnRespawn;RemoveOnGameModeExit;IgnoreDiminishingReturns;OnlyChangeOwnedStatusEffects;Afflictions;OnHitAffixes;EquipAbility;UseSourceWeaponForAbilityEffect;IsNegative;RespecTradeskills;RespecAttributes;EffectDurationMods;EffectPotencyMods;RemoveStatusEffects;RemoveStatusEffectCategories;GlobalRollMod;FishingLineStrength;FishSizeRollModifier;MODConstitution;MODFocus;MODStrength;MODDexterity;MODIntelligence;MGSArcana;MGSWeaponsmithing;MGSJewelcrafting;MGSEngineering;MGSArmoring;MaxGSArcana;MaxGSWeaponsmithing;MaxGSJewelcrafting;MaxGSEngineering;MaxGSArmoring;ROLCooking;ROLWeaving;ROLStonecutting;ROLSmelting;ROLLeatherworking;ROLWoodworking;ROLLogging;ROLMining;ROLSkinning;ROLHarvesting;ROLFishing;MULTLogging;MULTMining;MULTSkinning;MULTHarvesting;MULTFishing;EFFLogging;EFFMining;EFFSkinning;EFFHarvesting;INSLogging;INSMining;INSSkinning;INSHarvesting;ABSStandard;ABSSiege;ABSStrike;ABSSlash;ABSThrust;ABSArcane;ABSFire;ABSIce;ABSNature;ABSLightning;ABSCorruption;ABSVitalsCategory;RESPoison;RESDisease;RESBleed;RESFrostbite;RESCurse;RESBlight;BLAStandard;BLASiege;BLAStrike;BLASlash;BLAThrust;BLAArcane;BLAFire;BLAIce;BLALightning;BLACorruption;ABAPoison;ABADisease;ABABleed;ABAFrostbite;ABACurse;ABABlight;WKNStandard;WKNSiege;WKNStrike;WKNSlash;WKNThrust;WKNArcane;WKNFire;WKNIce;WKNNature;WKNLightning;WKNCorruption;DMGStandard;DMGSiege;DMGStrike;DMGSlash;DMGThrust;DMGArcane;DMGFire;DMGIce;DMGNature;DMGLightning;DMGCorruption;DMGVitalsCategory;AFAPoison;AFADisease;AFABleed;AFAFrostbite;AFACurse;AFABlight;StackDuration;DurationMax;InheritDuration;InheritTotalDuration;RefreshDuration;StackMax;InitialStackSize;RemoveUnappliedStacks;PotencyMax;DontReplaceStack;MoveSpeedMod;SprintSpeedMod;FastTravelEncumbranceMod;GameEventId;HealRewardGameEventId;HealRewardThreshold;WeaponMasteryCategoryId;UIPriority;UiNameplatePriority;ShowInNameplates;ShowTextInNameplates;OverrideOtherNameplateText;HidesOtherStatusEffectIcons;DynamicModelScaleFactor;DynamicModelScaleRampTimeSecs;SpawnSlice;DisableSupportContributionRewards;BlockMultipleEffectsFromSameSource;AllowSelfOnlyAsSourceForAbilities;IgnoreInvulnerable;NotCombatAction 
CampRegenL8;@status_hpregen225_DisplayName;;;;;false;;;;;;false;false;;-1;1;false;;;;0;;;;;;;;;;false;0;0;0.029999999329447746;0;;0;;;;;;;;false;false;0;0;0;0;0;0;0;0;0;0;0;9;0;-1;0;-1;0;;;;;;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;1;0;0;0;;;;;;false;false;;;;;;;0;0;0;;;;;;0;0;0;0;0;;;;;;0;;;;;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;;;1;;0;0;false;0;0;;;;;;0;0;;;;;;;;;;;false;
CampRegenL9;@status_hpregen250_DisplayName;;;;;false;;;;;;false;false;;-1;1;false;;;;0;;;;;;;;;;false;0;0;0.029999999329447746;0;;0;;;;;;;;false;false;0;0;0;0;0;0;0;0;0;0;0;10;0;-1;0;-1;0;;;;;;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;1;0;0;0;;;;;;false;false;;;;;;;0;0;0;;;;;;0;0;0;0;0;;;;;;0;;;;;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;;;1;;0;0;false;0;0;;;;;;0;0;;;;;;;;;;;false;
CampRegenL10;@status_hpregen275_DisplayName;;;;;false;;;;;;false;false;;-1;1;false;;;;0;;;;;;;;;;false;0;0;0.029999999329447746;0;;0;;;;;;;;false;false;0;0;0;0;0;0;0;0;0;0;0;11;0;-1;0;-1;0;;;;;;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;1;0;0;0;;;;;;false;false;;;;;;;0;0;0;;;;;;0;0;0;0;0;;;;;;0;;;;;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;;;1;;0;0;false;0;0;;;;;;0;0;;;;;;;;;;;false;
CampRegenL11;@status_hpregen300_DisplayName;;;;;false;;;;;;false;false;;-1;1;false;;;;0;;;;;;;;;;false;0;0;0.029999999329447746;0;;0;;;;;;;;false;false;0;0;0;0;0;0;0;0;0;0;0;12;0;-1;0;-1;0;;;;;;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;1;0;0;0;;;;;;false;false;;;;;;;0;0;0;;;;;;0;0;0;0;0;;;;;;0;;;;;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;;;1;;0;0;false;0;0;;;;;;0;0;;;;;;;;;;;false;
CampRegenL12;@status_hpregen325_DisplayName;;;;;false;;;;;;false;false;;-1;1;false;;;;0;;;;;;;;;;false;0;0;0.029999999329447746;0;;0;;;;;;;;false;false;0;0;0;0;0;0;0;0;0;0;0;13;0;-1;0;-1;0;;;;;;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;1;0;0;0;;;;;;false;false;;;;;;;0;0;0;;;;;;0;0;0;0;0;;;;;;0;;;;;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;;;1;;0;0;false;0;0;;;;;;0;0;;;;;;;;;;;false;
CampRegenL13;@status_hpregen350_DisplayName;;;;;false;;;;;;false;false;;-1;1;false;;;;0;;;;;;;;;;false;0;0;0.029999999329447746;0;;0;;;;;;;;false;false;0;0;0;0;0;0;0;0;0;0;0;14;0;-1;0;-1;0;;;;;;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;1;0;0;0;;;;;;false;false;;;;;;;0;0;0;;;;;;0;0;0;0;0;;;;;;0;;;;;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;;;1;;0;0;false;0;0;;;;;;0;0;;;;;;;;;;;false;
CampRegenL14;@status_hpregen375_DisplayName;;;;;false;;;;;;false;false;;-1;1;false;;;;0;;;;;;;;;;false;0;0;0.029999999329447746;0;;0;;;;;;;;false;false;0;0;0;0;0;0;0;0;0;0;0;15;0;-1;0;-1;0;;;;;;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;1;0;0;0;;;;;;false;false;;;;;;;0;0;0;;;;;;0;0;0;0;0;;;;;;0;;;;;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;;;1;;0;0;false;0;0;;;;;;0;0;;;;;;;;;;;false;
CampRegenL15;@status_hpregen400_DisplayName;;;;;false;;;;;;false;false;;-1;1;false;;;;0;;;;;;;;;;false;0;0;0.029999999329447746;0;;0;;;;;;;;false;false;0;0;0;0;0;0;0;0;0;0;0;16;0;-1;0;-1;0;;;;;;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;1;0;0;0;;;;;;false;false;;;;;;;0;0;0;;;;;;0;0;0;0;0;;;;;;0;;;;;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;;;1;;0;0;false;0;0;;;;;;0;0;;;;;;;;;;;false;
ApplyCurse;;;Affliction;;;false;AOE_Corruption;AOE_Corruption_Off;;;;false;false;;-1;1;false;;;;0;;;;;;;;;;false;0;0;0;0;;0;;;;;;;;false;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;1;0;0;0;;;AfflictionCurse=2;;;false;false;;;;;;;0;0;0;;;;;;0;0;0;0;0;;;;;;0;;;;;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;;;1;;0;0;false;0;0;;;;;;0;0;;;;;;;;;;;false;
ApplyCurseFast;;;Affliction;;;false;AOE_Corruption;AOE_Corruption_Off;;;;false;false;;-1;1;false;;;;0;;;;;;;;;;false;0;0;0;0;;0;;;;;;;;false;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;1;0;0;0;;;AfflictionCurse=20;;;false;false;;;;;;;0;0;0;;;;;;0;0;0;0;0;;;;;;0;;;;;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;;;1;;0;0;false;0;0;;;;;;0;0;;;;;;;;;;;false;
ApplyCurseL1;;;Affliction;;;false;AOE_Corruption;AOE_Corruption_Off;;;;false;false;;-1;1;false;;;;0;;;;;;;;;;false;0;0;0;0;;0;;;;;;;;false;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;1;0;0;0;;;AfflictionCurse=1;;;false;false;;;;;;;0;0;0;;;;;;0;0;0;0;0;;;;;;0;;;;;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;;;1;;0;0;false;0;0;;;;;;0;0;;;;;;;;;;;false;
ApplyCurseL2;;;Affliction;;;false;AOE_Corruption;AOE_Corruption_Off;;;;false;false;;-1;1;false;;;;0;;;;;;;;;;false;0;0;0;0;;0;;;;;;;;false;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;1;0;0;0;;;AfflictionCurse=3;;;false;false;;;;;;;0;0;0;;;;;;0;0;0;0;0;;;;;;0;;;;;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;;;1;;0;0;false;0;0;;;;;;0;0;;;;;;;;;;;false;
ApplyCurseL3;;;Affliction;;;false;AOE_Corruption;AOE_Corruption_Off;;;;false;false;;-1;1;false;;;;0;;;;;;;;;;false;0;0;0;0;;0;;;;;;;;false;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;1;0;0;0;;;AfflictionCurse=5;;;false;false;;;;;;;0;0;0;;;;;;0;0;0;0;0;;;;;;0;;;;;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;;;1;;0;0;false;0;0;;;;;;0;0;;;;;;;;;;;false;
ApplyCurseL4;;;Affliction;;;false;AOE_Corruption;AOE_Corruption_Off;;;;false;false;;-1;1;false;;;;0;;;;;;;;;;false;0;0;0;0;;0;;;;;;;;false;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;1;0;0;0;;;AfflictionCurse=10;;;false;false;;;;;;;0;0;0;;;;;;0;0;0;0;0;;;;;;0;;;;;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;;;1;;0;0;false;0;0;;;;;;0;0;;;;;;;;;;;false;
ApplyBlight;;;Affliction;;;false;AOE_Blight_ON;AOE_Blight_OFF;;;;false;false;;-1;1;false;;;;0;;;;;;;;;;false;0;0;0;0;;0;;;;;;;;false;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;1;0;0;0;;;AfflictionBlight=2;;;false;false;;;;;;;0;0;0;;;;;;0;0;0;0;0;;;;;;0;;;;;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;;;1;;0;0;false;0;0;;;;;;0;0;;;;;;;;;;;false;
