ItemID;Name;ItemType;ItemTypeDisplayName;Description;ItemClass;TradingCategory;TradingFamily;TradingGroup;BindOnPickup;BindOnEquip;GearScoreOverride;MinGearScore;MaxGearScore;Tier;ItemStatsRef;GrantsHWMBump;IgnoreNameChanges;CanHavePerks;CanReplaceGem;Perk1;Perk2;Perk3;Perk4;Perk5;PerkBucket1;PerkBucket2;PerkBucket3;PerkBucket4;PerkBucket5;ForceRarity;RequiredLevel;UseTypeAffix;UseMaterialAffix;UseMagicAffix;IconCaptureGroup;UiItemClass;RDyeSlotDisabled;GDyeSlotDisabled;BDyeSlotDisabled;ADyeSlotDisabled;ArmorAppearanceM;ArmorAppearanceF;WeaponAppearanceOverride;ConfirmDestroy;ConfirmBeforeUse;ConsumeOnUse;PrefabPath;HousingTags;IconPath;MaxStackSize;DeathDropPercentage;Nonremovable;IsMissionItem;IsUniqueItem;ContainerLevel;ContainerGS;IsSalvageable;SalvageResources;IsRepairable;RepairDustModifier;RepairRecipe;CraftingRecipe;RepairGameEventID;SalvageGameEventID;SalvageAchievement;RepairTypes;IngredientCategories;IngredientBonusPrimary;IngredientBonusSecondary;IngredientGearScoreBaseBonus;IngredientGearScoreMaxBonus;ExtraBonusItemChance;Durability;DurabilityDmgOnDeath;DestroyOnBreak;Weight;AcquisitionNotificationId;AudioPickup;AudioPlace;AudioUse;AudioCreated;AudioDestroyed;MannequinTag;SoundTableID;WarboardGatherStat;WarboardDepositStat;Notes;HideInLootTicker
GraveStakes;@GraveStakes_MasterName;Weapon;;@GraveStakes_Description;EquippableMainHand+Sword+Melee;;;;false;false;0;0;0;0;Skin_Longsword;;;false;false;;;;;;;;;;;;;false;false;false;Longsword;UI_Weapon;false;false;false;false;;;GraveStakes;;;;Items/Weapons/weapon;;GraveStakes;1;0;;;;;;false;;false;0;;;;;;;;;;;;;0;0;false;0;;;;;;;;;;;;
Skin_RoyalCourt_IceGauntlet;@Skin_RoyalCourt_IceGauntlet_MasterName;Weapon;;@Skin_RoyalCourt_IceGauntlet_Description;EquippableMainHand+IceMagic+Magic;;;;false;false;0;0;0;0;Skin_IceGauntlet;;;false;false;;;;;;;;;;;;;false;false;false;Gauntlet;UI_Weapon;false;true;false;false;;;1hicegauntletRoyalcourtT5;;;;;;1hicegauntletRoyalcourtT5;0;0;;;;;;false;;false;0;;;;;;;;;;;;;0;0;false;0;;;;;;;;;;;;
Skin_RoyalCourt_Tiara;@RoyalCourtTiara_MasterName;Armor;;@RoyalCourtTiara_Description;EquippableHead;;;;false;false;0;0;0;0;;;;false;false;;;;;;;;;;;;;false;false;false;;;true;true;true;false;m_royalCourtTiara_head;f_royalCourtTiara_head;;;;;;;m_royalCourtTiara_head;0;0;;;;;;false;;false;0;;;;;;;;;;;;;0;0;false;0;;;;;;;;;;;;
Skin_RoyalCourt_Crown;@RoyalCourtCrown_MasterName;Armor;;@RoyalCourtCrown_Description;EquippableHead;;;;false;false;0;0;0;0;;;;false;false;;;;;;;;;;;;;false;false;false;;;true;true;true;false;m_royalCourtCrown_head;f_royalCourtCrown_head;;;;;;;m_royalCourtCrown_head;0;0;;;;;;false;;false;0;;;;;;;;;;;;;0;0;false;0;;;;;;;;;;;;
RoyalCourtLightHead;@RoyalCourtLightHead_MasterName;Armor;;@RoyalCourtLightHead_Description;EquippableHead;;;;false;false;0;0;0;0;;;;false;false;;;;;;;;;;;;;false;false;false;;;true;true;true;false;m_royalcourt_light_head;f_royalcourt_light_head;;;;;;;m_royalcourt_light_head;0;0;;;;;;false;;false;0;;;;;;;;;;;;;0;0;false;0;;;;;;;;;;;;
RoyalCourtLightChest;@RoyalCourtLightChest_MasterName;Armor;;@RoyalCourtLightChest_Description;EquippableChest;;;;false;false;0;0;0;0;;;;false;false;;;;;;;;;;;;;false;false;false;ChestLong;;false;false;false;false;m_royalcourt_light_chest;f_royalcourt_light_chest;;;;;;;m_royalcourt_light_chest;0;0;;;;;;false;;false;0;;;;;;;;;;;;;0;0;false;0;;;;;;;;;;;;
RoyalCourtLightHands;@RoyalCourtLightHands_MasterName;Armor;;@RoyalCourtLightHands_Description;EquippableHands;;;;false;false;0;0;0;0;;;;false;false;;;;;;;;;;;;;false;false;false;;;false;false;false;false;m_royalcourt_light_hands;f_royalcourt_light_hands;;;;;;;m_royalcourt_light_hands;0;0;;;;;;false;;false;0;;;;;;;;;;;;;0;0;false;0;;;;;;;;;;;;
RoyalCourtLightLegs;@RoyalCourtLightLegs_MasterName;Armor;;@RoyalCourtLightLegs_Description;EquippableLegs;;;;false;false;0;0;0;0;;;;false;false;;;;;;;;;;;;;false;false;false;;;false;false;false;false;m_royalcourt_light_legs;f_royalcourt_light_legs;;;;;;;m_royalcourt_light_legs;0;0;;;;;;false;;false;0;;;;;;;;;;;;;0;0;false;0;;;;;;;;;;;;
RoyalCourtLightFeet;@RoyalCourtLightFeet_MasterName;Armor;;@RoyalCourtLightFeet_Description;EquippableFeet;;;;false;false;0;0;0;0;;;;false;false;;;;;;;;;;;;;false;false;false;;;false;false;false;false;m_royalcourt_light_feet;f_royalcourt_light_feet;;;;;;;m_royalcourt_light_feet;0;0;;;;;;false;;false;0;;;;;;;;;;;;;0;0;false;0;;;;;;;;;;;;
RoyalCourtMediumHead;@RoyalCourtMediumHead_MasterName;Armor;;@RoyalCourtMediumHead_Description;EquippableHead;;;;false;false;0;0;0;0;;;;false;false;;;;;;;;;;;;;false;false;false;;;false;false;false;false;m_royalcourt_medium_head;f_royalcourt_medium_head;;;;;;;m_royalcourt_medium_head;0;0;;;;;;false;;false;0;;;;;;;;;;;;;0;0;false;0;;;;;;;;;;;;
RoyalCourtMediumChest;@RoyalCourtMediumChest_MasterName;Armor;;@RoyalCourtMediumChest_Description;EquippableChest;;;;false;false;0;0;0;0;;;;false;false;;;;;;;;;;;;;false;false;false;ChestLong;;false;false;false;false;m_royalcourt_medium_chest;f_royalcourt_medium_chest;;;;;;;m_royalcourt_medium_chest;0;0;;;;;;false;;false;0;;;;;;;;;;;;;0;0;false;0;;;;;;;;;;;;
RoyalCourtMediumHands;@RoyalCourtMediumHands_MasterName;Armor;;@RoyalCourtMediumHands_Description;EquippableHands;;;;false;false;0;0;0;0;;;;false;false;;;;;;;;;;;;;false;false;false;;;false;false;false;false;m_royalcourt_medium_hands;f_royalcourt_medium_hands;;;;;;;m_royalcourt_medium_hands;0;0;;;;;;false;;false;0;;;;;;;;;;;;;0;0;false;0;;;;;;;;;;;;
RoyalCourtMediumLegs;@RoyalCourtMediumLegs_MasterName;Armor;;@RoyalCourtMediumLegs_Description;EquippableLegs;;;;false;false;0;0;0;0;;;;false;false;;;;;;;;;;;;;false;false;false;;;false;false;true;false;m_royalcourt_medium_legs;f_royalcourt_medium_legs;;;;;;;m_royalcourt_medium_legs;0;0;;;;;;false;;false;0;;;;;;;;;;;;;0;0;false;0;;;;;;;;;;;;
RoyalCourtMediumFeet;@RoyalCourtMediumFeet_MasterName;Armor;;@RoyalCourtMediumFeet_Description;EquippableFeet;;;;false;false;0;0;0;0;;;;false;false;;;;;;;;;;;;;false;false;false;;;false;false;false;false;m_royalcourt_medium_feet;f_royalcourt_medium_feet;;;;;;;m_royalcourt_medium_feet;0;0;;;;;;false;;false;0;;;;;;;;;;;;;0;0;false;0;;;;;;;;;;;;
RoyalCourtHeavyHead;@RoyalCourtHeavyHead_MasterName;Armor;;@RoyalCourtHeavyHead_Description;EquippableHead;;;;false;false;0;0;0;0;;;;false;false;;;;;;;;;;;;;false;false;false;;;false;false;false;false;m_royalcourt_heavy_head;f_royalcourt_heavy_head;;;;;;;m_royalcourt_heavy_head;0;0;;;;;;false;;false;0;;;;;;;;;;;;;0;0;false;0;;;;;;;;;;;;
RoyalCourtHeavyChest;@RoyalCourtHeavyChest_MasterName;Armor;;@RoyalCourtHeavyChest_Description;EquippableChest;;;;false;false;0;0;0;0;;;;false;false;;;;;;;;;;;;;false;false;false;ChestLong;;false;false;false;false;m_royalcourt_heavy_chest;f_royalcourt_heavy_chest;;;;;;;m_royalcourt_heavy_chest;0;0;;;;;;false;;false;0;;;;;;;;;;;;;0;0;false;0;;;;;;;;;;;;
RoyalCourtHeavyHands;@RoyalCourtHeavyHands_MasterName;Armor;;@RoyalCourtHeavyHands_Description;EquippableHands;;;;false;false;0;0;0;0;;;;false;false;;;;;;;;;;;;;false;false;false;;;false;false;false;false;m_royalcourt_heavy_hands;f_royalcourt_heavy_hands;;;;;;;m_royalcourt_heavy_hands;0;0;;;;;;false;;false;0;;;;;;;;;;;;;0;0;false;0;;;;;;;;;;;;
RoyalCourtHeavyLegs;@RoyalCourtHeavyLegs_MasterName;Armor;;@RoyalCourtHeavyLegs_Description;EquippableLegs;;;;false;false;0;0;0;0;;;;false;false;;;;;;;;;;;;;false;false;false;;;false;false;false;false;m_royalcourt_heavy_legs;f_royalcourt_heavy_legs;;;;;;;m_royalcourt_heavy_legs;0;0;;;;;;false;;false;0;;;;;;;;;;;;;0;0;false;0;;;;;;;;;;;;
RoyalCourtHeavyFeet;@RoyalCourtHeavyFeet_MasterName;Armor;;@RoyalCourtHeavyFeet_Description;EquippableFeet;;;;false;false;0;0;0;0;;;;false;false;;;;;;;;;;;;;false;false;false;;;false;false;false;false;m_royalcourt_heavy_feet;f_royalcourt_heavy_feet;;;;;;;m_royalcourt_heavy_feet;0;0;;;;;;false;;false;0;;;;;;;;;;;;;0;0;false;0;;;;;;;;;;;;
Skin_RoyalCourt_AzothScepter;@Skin_RoyalCourt_AzothScepter_Name;Weapon;;@Skin_RoyalCourt_AzothScepter_Description;Weapon+EquippableTool+Axe+AzothStaff;;;;false;false;0;0;0;0;Skin_AzothStaff;;;false;false;;;;;;;;;;;;;false;false;false;AzothStaff;UI_Tools;false;false;false;false;;;2hAzothScepterRoyalCourtT5;;;;Items/Weapons/weapon;;2hAzothScepterRoyalCourtT5;0;0;;;;;;false;;false;0;;;;;;;;;;;;;0;0;false;0;;;;;;;;;;;;
Skin_RoyalCourt_FishingPole;@Skin_RoyalCourt_FishingPole_Name;Weapon;;@Skin_RoyalCourt_FishingPole_Description;EquippableTool+FishingPole;;;;false;false;0;0;0;0;Skin_FishingPole;;;false;false;;;;;;;;;;;;;false;false;false;FishingPole;UI_Tools;false;false;false;false;;;2hFishingPole_RoyalCourt;;;;Items/Weapons/weapon;;2hFishingPole_RoyalCourt;0;0;;;;;;false;;false;0;;;;;;;;;;;;;0;0;false;0;;;;;;;;;;;;
Skin_RoyalCourt_LoggingAxe;@Skin_RoyalCourt_LoggingAxe_Name;Weapon;;@Skin_RoyalCourt_LoggingAxe_Description;EquippableTool+Axe+LoggingAxe;;;;false;false;0;0;0;0;Skin_LoggingAxe;;;false;false;;;;;;;;;;;;;false;false;false;2hLoggingAxe;UI_Tools;false;true;true;false;;;2hLoggingAxeRoyalCourtT5;;;;Items/Weapons/weapon;;2hLoggingAxeRoyalCourtT5;0;0;;;;;;false;;false;0;;;;;;;;;;;;;0;0;false;0;;;;;;;;;;;;
Skin_RoyalCourt_SkinningKnife;@Skin_RoyalCourt_SkinningKnife_Name;Weapon;;@Skin_RoyalCourt_SkinningKnife_Description;EquippableTool+Axe+SkinningKnife;;;;false;false;0;0;0;0;Skin_SkinningKnife;;;false;false;;;;;;;;;;;;;false;false;false;SkinningKnife;UI_Tools;true;true;true;false;;;1hSkinningKnifeRoyalCourtT5;;;;Items/Weapons/weapon;;1hSkinningKnifeRoyalCourtT5;0;0;;;;;;false;;false;0;;;;;;;;;;;;;0;0;false;0;;;;;;;;;;;;
