ItemID;Name;ItemType;ItemTypeDisplayName;Description;ItemClass;TradingCategory;TradingFamily;TradingGroup;BindOnPickup;BindOnEquip;GearScoreOverride;MinGearScore;MaxGearScore;Tier;ItemStatsRef;GrantsHWMBump;IgnoreNameChanges;CanHavePerks;CanReplaceGem;Perk1;Perk2;Perk3;Perk4;Perk5;PerkBucket1;PerkBucket2;PerkBucket3;PerkBucket4;PerkBucket5;ForceRarity;RequiredLevel;UseTypeAffix;UseMaterialAffix;UseMagicAffix;IconCaptureGroup;UiItemClass;RDyeSlotDisabled;GDyeSlotDisabled;BDyeSlotDisabled;ADyeSlotDisabled;ArmorAppearanceM;ArmorAppearanceF;WeaponAppearanceOverride;ConfirmDestroy;ConfirmBeforeUse;ConsumeOnUse;PrefabPath;HousingTags;IconPath;MaxStackSize;DeathDropPercentage;Nonremovable;IsMissionItem;IsUniqueItem;ContainerLevel;ContainerGS;IsSalvageable;SalvageResources;IsRepairable;RepairDustModifier;RepairRecipe;CraftingRecipe;RepairGameEventID;SalvageGameEventID;SalvageAchievement;RepairTypes;IngredientCategories;IngredientBonusPrimary;IngredientBonusSecondary;IngredientGearScoreBaseBonus;IngredientGearScoreMaxBonus;ExtraBonusItemChance;Durability;DurabilityDmgOnDeath;DestroyOnBreak;Weight;AcquisitionNotificationId;AudioPickup;AudioPlace;AudioUse;AudioCreated;AudioDestroyed;MannequinTag;SoundTableID;WarboardGatherStat;WarboardDepositStat;Notes;HideInLootTicker
CorruptionImpaler_Weapon;;Weapon;;;Weapon+EquippableMainHand;;;;;;0;0;0;1;CorruptionImpaler_Weapon;;;false;false;;;;;;;;;;;;;false;false;false;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;Risen_Regurgitator_Weapon;1;0;false;;false;;;false;;false;0;;;;;;;;;;;;;0;0;false;1;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;Play_UI_item_broken;;;;;;
BearElemental_Claw;;Weapon;;;Weapon+EquippableMouth;;;;;;0;0;0;1;BearElemental_Claw;;;false;false;;;;;;;;;;;;;false;false;false;Unused;UI_Weapon;false;false;false;false;;;;;false;false;;;BearElemental_Claw;1;0;false;;false;;;false;;false;0;;;;;;;;;;;;;0;0;false;1;;Play_UI_Pickup_Generic;Play_UI_Drop_Generic;Play_UI_Use_Generic;Play_UI_Created_Generic;Play_UI_item_broken;;;;;;
1hPistolT2Damned;;Weapon;;;Weapon+EquippableMainHand;;;;;;0;300;900;3;1hPistolT2Damned;;;true;true;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;1hPistolT2;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;60;;Play_UI_Pickup_Firearm;Play_UI_Drop_Firearm;Play_UI_Use_Firearm;Play_UI_Created_Firearm;Play_UI_item_broken;;;;;;
1hWandOffenseT1;;Weapon;;;Weapon+EquippableMainHand;;;;;;0;0;0;1;1hWandOffenseT1;;;false;false;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;1hWandOffenseT1;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;300;0.11999999731779099;false;1;;Play_UI_Pickup_Wood;Play_UI_Drop_Wood;Play_UI_Use_Wood;Play_UI_Created_Wood;Play_UI_item_broken;;;;;;
2hMusketT2Damned;;Weapon;;;Weapon+EquippableTwoHand;;;;;;0;0;0;2;2hMusketT2Damned;;;false;false;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;2hMusketT2Damned;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;1;;Play_UI_Pickup_Firearm;Play_UI_Drop_Firearm;Play_UI_Use_Firearm;Play_UI_Created_Firearm;Play_UI_item_broken;;;;;;
2hBowT1Damned;;Weapon;;;Weapon+EquippableTwoHand;;;;;;0;0;0;1;2hBowT1Damned;;;false;false;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;2hBowT1Damned;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;1;;Play_UI_Pickup_Bow;Play_UI_Drop_Bow;Play_UI_Use_Bow;Play_UI_Created_Bow;Play_UI_item_broken;;;;;;
1hHatchetT1Damned;;Weapon;;;Weapon+EquippableMainHand+Axe;;;;;;0;0;0;1;1hHatchetT1Damned;;;false;false;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;1hHatchetT1;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;1;;Play_UI_Pickup_Stone_Tool;Play_UI_Drop_Stone_Tool;Play_UI_Use_Stone_Tool;Play_UI_Created_Stone_Tool;Play_UI_item_broken;;;;;;
1hSwordT1Damned;;Weapon;;;Weapon+EquippableMainHand+Sword;;;;;;0;0;0;1;1hSwordT1Damned;;;false;false;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;1hSwordT1Damned;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;1;;Play_UI_Pickup_Sword;Play_UI_Drop_Sword;Play_UI_Use_Sword;Play_UI_Created_Sword;Play_UI_item_broken;;;;;;
2hSpearT1Damned;;Weapon;;;Weapon+EquippableMainHand+spear;;;;;;0;0;0;1;2hSpearT1Damned;;;false;false;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;2hSpearT1Damned;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;1;;Play_UI_Pickup_Sword;Play_UI_Drop_Sword;Play_UI_Use_Sword;Play_UI_Created_Sword;Play_UI_item_broken;;;;;;
2hAxeT2Damned;;Weapon;;;Weapon+EquippableTwoHand+Axe;;;;;;0;200;600;2;2hAxeT2Damned;;;true;true;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;2hAxeT2;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;125;;Play_UI_Pickup_Axe;Play_UI_Drop_Axe;Play_UI_Use_Axe;Play_UI_Created_Axe;Play_UI_item_broken;;;;;;
2hGreatAxeT5Damned;;Weapon;;;Weapon+EquippableTwoHand+2HAxe+Melee;;;;;;0;500;1500;5;2hGreatAxeT5Damned;;;true;true;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;2hGreatAxeT5;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;128;;Play_UI_Pickup_Axe;Play_UI_Drop_Axe;Play_UI_Use_Axe;Play_UI_Created_Axe;Play_UI_item_broken;;;;;;
2hGreatHammerT5Damned;;Weapon;;;Weapon+EquippableTwoHand+2HAxe+Melee;;;;;;0;500;1500;5;2hGreatHammerT5Damned;;;true;true;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;2hGreatAxeT5;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;128;;Play_UI_Pickup_Axe;Play_UI_Drop_Axe;Play_UI_Use_Axe;Play_UI_Created_Axe;Play_UI_item_broken;;;;;;
AI_1hHatchet_Yonas;;Weapon;;;Weapon+EquippableMainHand+Axe;;;;;;0;0;0;1;1hHatchetT1Damned;;;false;false;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;1hHatchetT1Damned;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;1;;Play_UI_Pickup_Stone_Tool;Play_UI_Drop_Stone_Tool;Play_UI_Use_Stone_Tool;Play_UI_Created_Stone_Tool;Play_UI_item_broken;;;;;;
SprigganClub;;Weapon;;;Weapon+EquippableMainHand;;;;;;0;200;600;2;SprigganClub;;;true;true;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;2hAxeT2;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;125;;Play_UI_Pickup_Axe;Play_UI_Drop_Axe;Play_UI_Use_Axe;Play_UI_Created_Axe;Play_UI_item_broken;;;;;;
SprigganCorruptedClub;;Weapon;;;Weapon+EquippableMainHand;;;;;;0;200;600;2;SprigganCorruptedClub;;;true;true;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;2hAxeT2;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;125;;Play_UI_Pickup_Axe;Play_UI_Drop_Axe;Play_UI_Use_Axe;Play_UI_Created_Axe;Play_UI_item_broken;;;;;;
SprigganOffhand;;Weapon;;;Weapon+EquippableOffHand;;;;;;0;200;600;2;SprigganOffhand;;;true;true;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;2hAxeT2;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;125;;Play_UI_Pickup_Axe;Play_UI_Drop_Axe;Play_UI_Use_Axe;Play_UI_Created_Axe;Play_UI_item_broken;;;;;;
BogMonsterWeapon;;Weapon;;;Weapon+EquippableMainHand;;;;;;0;200;600;2;BogMonsterWeapon;;;true;true;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;2hAxeT2;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;125;;Play_UI_Pickup_Axe;Play_UI_Drop_Axe;Play_UI_Use_Axe;Play_UI_Created_Axe;Play_UI_item_broken;;;;;;
1hSwordT2DamnedCommanderFire;;Weapon;;;Weapon+EquippableMainHand+Sword;;;;;;0;0;0;2;1hSwordT2DamnedCommanderFire;;;false;false;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/AI/Weapon_AI_Damned_Commander_Fire_Sword;;1hSwordT2Damned;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;1;;Play_UI_Pickup_Sword;Play_UI_Drop_Sword;Play_UI_Use_Sword;Play_UI_Created_Sword;Play_UI_item_broken;;;;;;
1hSacrificialDaggerDamned;;Weapon;;;Weapon+EquippableMainHand+Sword;;;;;;0;0;0;1;1hSacrificialDaggerDamned;;;false;false;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;Npc_Weapon_FleshingKnife;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;1;;Play_UI_Pickup_Sword;Play_UI_Drop_Sword;Play_UI_Use_Sword;Play_UI_Created_Sword;Play_UI_item_broken;;;;;;
1hKnifeDamned;;Weapon;;;Weapon+EquippableMainHand+Knife;;;;;;0;0;0;2;1hKnifeDamned;;;false;false;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;1hSkinningKnifeT2;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;25;;Play_UI_Pickup_Knife;Play_UI_Drop_Knife;Play_UI_Use_Knife;Play_UI_Created_Knife;Play_UI_item_broken;;;;;;
1hStaffDamned;;Weapon;;;Weapon+EquippableMainHand+Sword;;;;;;0;0;0;1;1hStaffDamned;;;false;false;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;Npc_Weapon_FleshingKnife;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;1;;Play_UI_Pickup_Sword;Play_UI_Drop_Sword;Play_UI_Use_Sword;Play_UI_Created_Sword;Play_UI_item_broken;;;;;;
1hStaffDryad;;Weapon;;;Weapon+EquippableMainHand+Sword;;;;;;0;0;0;1;1hStaffDryad;;;false;false;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;Npc_Weapon_FleshingKnife;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;1;;Play_UI_Pickup_Sword;Play_UI_Drop_Sword;Play_UI_Use_Sword;Play_UI_Created_Sword;Play_UI_item_broken;;;;;;
1hStaffAncientMage;;Weapon;;;Weapon+EquippableMainHand+Sword;;;;;;0;0;0;1;1hStaffAncientMage;;;false;false;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;Npc_Weapon_FleshingKnife;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;1;;Play_UI_Pickup_Sword;Play_UI_Drop_Sword;Play_UI_Use_Sword;Play_UI_Created_Sword;Play_UI_item_broken;;;;;;
NagaAncientGuardianWeapon;;Weapon;;;Weapon+EquippableMainHand+spear;;;;;;0;0;0;1;NagaAncientGuardianWeapon;;;false;false;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;2hSpearT1Damned;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;1;;Play_UI_Pickup_Sword;Play_UI_Drop_Sword;Play_UI_Use_Sword;Play_UI_Created_Sword;Play_UI_item_broken;;;;;;
NagaAngryEarthWeapon;;Weapon;;;Weapon+EquippableMainHand;;;;;;0;0;0;1;NagaAngryEarthWeapon;;;false;false;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;2hSpearT1Damned;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;1;;Play_UI_Pickup_Sword;Play_UI_Drop_Sword;Play_UI_Use_Sword;Play_UI_Created_Sword;Play_UI_item_broken;;;;;;
NagaCorruptedWeapon;;Weapon;;;Weapon+EquippableMainHand;;;;;;0;0;0;1;NagaCorruptedWeapon;;;false;false;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;2hSpearT1Damned;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;1;;Play_UI_Pickup_Sword;Play_UI_Drop_Sword;Play_UI_Use_Sword;Play_UI_Created_Sword;Play_UI_item_broken;;;;;;
EmpressWeapon;;Weapon;;;Weapon+EquippableMainHand+spear;;;;;;0;0;0;1;EmpressWeapon;;;false;false;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;2hSpearT1Damned;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;1;;Play_UI_Pickup_Sword;Play_UI_Drop_Sword;Play_UI_Use_Sword;Play_UI_Created_Sword;Play_UI_item_broken;;;;;;
Npc_Weapon_IronPoker;;Weapon;;;Weapon+EquippableMainHand+Sword;;;;;;0;0;0;1;Npc_Weapon_IronPoker;;;false;false;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;Npc_Weapon_IronPoker;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;1;;Play_UI_Pickup_Sword;Play_UI_Drop_Sword;Play_UI_Use_Sword;Play_UI_Created_Sword;Play_UI_item_broken;;;;;;
Npc_Weapon_Ladel;;Weapon;;;Weapon+EquippableMainHand+Sword;;;;;;0;0;0;1;Npc_Weapon_Ladel;;;false;false;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;Npc_Weapon_Ladel;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;1;;Play_UI_Pickup_Sword;Play_UI_Drop_Sword;Play_UI_Use_Sword;Play_UI_Created_Sword;Play_UI_item_broken;;;;;;
Npc_Weapon_Sickle;;Weapon;;;Weapon+EquippableMainHand+Sword;;;;;;0;0;0;1;Npc_Weapon_Sickle;;;false;false;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;Npc_Weapon_Sickle;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;1;;Play_UI_Pickup_Sword;Play_UI_Drop_Sword;Play_UI_Use_Sword;Play_UI_Created_Sword;Play_UI_item_broken;;;;;;
Npc_Weapon_BlacksmithHammer;;Weapon;;;Weapon+EquippableMainHand+Sword;;;;;;0;0;0;1;Npc_Weapon_BlacksmithHammer;;;false;false;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;Npc_Weapon_BlacksmithHammer;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;1;;Play_UI_Pickup_Sword;Play_UI_Drop_Sword;Play_UI_Use_Sword;Play_UI_Created_Sword;Play_UI_item_broken;;;;;;
Npc_Weapon_HandSaw;;Weapon;;;Weapon+EquippableMainHand+Sword;;;;;;0;0;0;1;Npc_Weapon_HandSaw;;;false;false;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;Npc_Weapon_HandSaw;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;1;;Play_UI_Pickup_Sword;Play_UI_Drop_Sword;Play_UI_Use_Sword;Play_UI_Created_Sword;Play_UI_item_broken;;;;;;
Npc_Weapon_FleshingKnife;;Weapon;;;Weapon+EquippableMainHand+Sword;;;;;;0;0;0;1;Npc_Weapon_FleshingKnife;;;false;false;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;Npc_Weapon_FleshingKnife;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;1;;Play_UI_Pickup_Sword;Play_UI_Drop_Sword;Play_UI_Use_Sword;Play_UI_Created_Sword;Play_UI_item_broken;;;;;;
Npc_Kite_Shield;;Weapon;;;Weapon+EquippableOffHand+Shield;;;;;;0;0;0;1;Npc_Kite_Shield;;;false;false;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;Npc_Shield;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;1;;Play_UI_Pickup_Sword;Play_UI_Drop_Sword;Play_UI_Use_Sword;Play_UI_Created_Sword;Play_UI_item_broken;;;;;;
Npc_Dryad_Kite_Shield;;Weapon;;;Weapon+EquippableOffHand+Shield;;;;;;0;0;0;1;Npc_Dryad_Kite_Shield;;;false;false;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;Npc_Shield;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;1;;Play_UI_Pickup_Sword;Play_UI_Drop_Sword;Play_UI_Use_Sword;Play_UI_Created_Sword;Play_UI_item_broken;;;;;;
Swamp_Dryad_Hammer;;Weapon;;;Weapon+EquippableTwoHand+2HHammer+Melee;;;;;;0;500;600;5;Swamp_Dryad_Hammer;;;true;true;;;;;;CraftingAttributeBucketT5;;PerkBucket_CraftingPerkBucketChanceT5;PerkBucket_CraftingPerkBucketChanceT5;PerkBucket_CraftingPerkBucketChanceT5;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;2hDemoHammerT5;1;0;false;;false;;;true;;true;4;;;;;;;;;;;;;3000;0.11999999731779099;false;130;;Play_UI_Pickup_Axe;Play_UI_Drop_Axe;Play_UI_Use_Axe;Play_UI_Created_Axe;Play_UI_item_broken;;;;;;
Swamp_Dryad_Hatchet;;Weapon;;;Weapon+EquippableMainHand+Sword;;;;;;0;0;0;2;Swamp_Dryad_Hatchet;;;false;false;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;1hSwordT2Damned;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;1;;Play_UI_Pickup_Sword;Play_UI_Drop_Sword;Play_UI_Use_Sword;Play_UI_Created_Sword;Play_UI_item_broken;;;;;;
Swamp_Dryad_Bow;;Weapon;;;Weapon+EquippableTwoHand;;;;;;0;0;0;1;Swamp_Dryad_Bow;;;false;false;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;2hBowT1Damned;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;1;;Play_UI_Pickup_Bow;Play_UI_Drop_Bow;Play_UI_Use_Bow;Play_UI_Created_Bow;Play_UI_item_broken;;;;;;
Swamp_Dryad_Staff;;Weapon;;;Weapon+EquippableMainHand+Sword;;;;;;0;0;0;1;Swamp_Dryad_Staff;;;false;false;;;;;;;;;;;;;true;true;true;Unused;UI_Weapon;false;false;false;false;;;;;false;false;Items/Weapons/weapon;;Npc_Weapon_FleshingKnife;1;0;false;;false;;;true;;true;0;;;;;;;;;;;;;0;0;false;1;;Play_UI_Pickup_Sword;Play_UI_Drop_Sword;Play_UI_Use_Sword;Play_UI_Created_Sword;Play_UI_item_broken;;;;;;
