StatusID;DisplayName;Description;EffectCategories;PlaceholderIcon;ShowInUITray;ShowTextInDamageNumbers;FxScriptOn;FxScriptOff;ShouldRefreshFxScript;WeaponEffectType;Notification;DisableTelemetry;IsClientPredicted;PotencyPerLevel;BaseDuration;TickRate;DelayInitialTick;TickCondition;OnTickStatusEffect;KeepOnTickEffectOnEnd;StopOnHitCount;HitCondition;RequireReaction;OnStackStatusEffect;AddOnStackSize;AddOnStackSizeComparison;HealThreatMultiplier;ScaleAmountOverTime;ScaleAmountOverTimeMin;ScaleAmountOverTimeMax;DamageSkipsDeathsDoor;Health;HealthMin;HealthModifierPercent;HealthModifierDamageBased;UseHealScalingValue;HealScalingValueMultiplier;StaminaDamageModifier;ManaModifierDamageBased;DamageType;CritChanceModifier;CritDamageModifier;OnEndStatusEffect;CastSpell;TargetOwnsSpell;UseSourceWeaponForSpell;FromAlchemy;FromSpell;NoHealthRegen;HealMod;MaxHealthMod;HealthRate;CoreTempMod;TempMod;Stamina;StaminaRate;Mana;ManaRate;Food;FoodBurn;Drink;DrinkBurn;Encumbrance;ItemClassWeightMods;XPIncreases;AzothMod;FactionReputationMod;FactionTokensMod;EXPLogging;EXPMining;EXPHarvesting;EXPSkinning;EXPSmelting;EXPWoodworking;EXPLeatherworking;EXPWeaving;EXPStonecutting;GrantSanctuary;NoSprint;NoRun;NoDodge;NoNav;Silenced;Stunned;RemoveOnDeath;RemoveOnDeathsDoor;RemoveOnRespawn;RemoveOnGameModeExit;IgnoreDiminishingReturns;OnlyChangeOwnedStatusEffects;Afflictions;OnHitAffixes;EquipAbility;UseSourceWeaponForAbilityEffect;IsNegative;RespecTradeskills;RespecAttributes;EffectDurationMods;EffectPotencyMods;RemoveStatusEffects;RemoveStatusEffectCategories;GlobalRollMod;FishingLineStrength;FishSizeRollModifier;MODConstitution;MODFocus;MODStrength;MODDexterity;MODIntelligence;MGSArcana;MGSWeaponsmithing;MGSJewelcrafting;MGSEngineering;MGSArmoring;MaxGSArcana;MaxGSWeaponsmithing;MaxGSJewelcrafting;MaxGSEngineering;MaxGSArmoring;ROLCooking;ROLWeaving;ROLStonecutting;ROLSmelting;ROLLeatherworking;ROLWoodworking;ROLLogging;ROLMining;ROLSkinning;ROLHarvesting;ROLFishing;MULTLogging;MULTMining;MULTSkinning;MULTHarvesting;MULTFishing;EFFLogging;EFFMining;EFFSkinning;EFFHarvesting;INSLogging;INSMining;INSSkinning;INSHarvesting;ABSStandard;ABSSiege;ABSStrike;ABSSlash;ABSThrust;ABSArcane;ABSFire;ABSIce;ABSNature;ABSLightning;ABSCorruption;ABSVitalsCategory;RESPoison;RESDisease;RESBleed;RESFrostbite;RESCurse;RESBlight;BLAStandard;BLASiege;BLAStrike;BLASlash;BLAThrust;BLAArcane;BLAFire;BLAIce;BLALightning;BLACorruption;ABAPoison;ABADisease;ABABleed;ABAFrostbite;ABACurse;ABABlight;WKNStandard;WKNSiege;WKNStrike;WKNSlash;WKNThrust;WKNArcane;WKNFire;WKNIce;WKNNature;WKNLightning;WKNCorruption;DMGStandard;DMGSiege;DMGStrike;DMGSlash;DMGThrust;DMGArcane;DMGFire;DMGIce;DMGNature;DMGLightning;DMGCorruption;DMGVitalsCategory;AFAPoison;AFADisease;AFABleed;AFAFrostbite;AFACurse;AFABlight;StackDuration;DurationMax;InheritDuration;InheritTotalDuration;RefreshDuration;StackMax;InitialStackSize;RemoveUnappliedStacks;PotencyMax;DontReplaceStack;MoveSpeedMod;SprintSpeedMod;FastTravelEncumbranceMod;GameEventId;HealRewardGameEventId;HealRewardThreshold;WeaponMasteryCategoryId;UIPriority;UiNameplatePriority;ShowInNameplates;ShowTextInNameplates;OverrideOtherNameplateText;HidesOtherStatusEffectIcons;DynamicModelScaleFactor;DynamicModelScaleRampTimeSecs;SpawnSlice;DisableSupportContributionRewards;BlockMultipleEffectsFromSameSource;AllowSelfOnlyAsSourceForAbilities;IgnoreInvulnerable;NotCombatAction 
Status_Upgrade_Sword_LeapingStrike_Slow;@Status_Slow;@Status_Upgrade_Sword_LeapingStrike_Slow_description;Debuff+Slow+Slow&Stun+CC;SE_SlowT5;true;true;StatFX_Slow_ON;;;;;;;;8;1;;;;;0;;false;;;;0;;;;;0;;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;;;false;;0;;;;true;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;15;false;false;;1;;true;0;;-0.5;-0.5;;;;;;1;1;true;;;;;;;;;;;false
Status_Passive_Sword_Swordmaster_DmgOnHeavy;@Status_Empower;@Status_Passive_Sword_Swordmaster_DmgOnHeavy_description;Empower;SE_EmpowerT5;true;true;StatFX_Empower_ON;;;;;;;;5;0;;;;;0;;false;;;;0;;;;;0;;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;;;true;;0;;;;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.30000001192092896;0.30000001192092896;0.30000001192092896;0.30000001192092896;0.30000001192092896;0.30000001192092896;0.30000001192092896;0.30000001192092896;0.30000001192092896;0.30000001192092896;0.30000001192092896;0.30000001192092896;;;;;;;0;10;true;false;TRUE;1;;true;0;;0;0;;;;;;1;1;true;;;;;;;;;;;false
Status_Passive_Sword_Swordmaster_HasteWhileBlock;@Status_Haste;@Status_Passive_Sword_Swordmaster_HasteWhileBlock_description;Buff+Haste;SE_Haste;true;false;StatFX_Haste_ON;;;;;;;;-1;1;;;;;0;;false;;;;0;;;;;0;;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;;;false;;0;;;;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;0;false;false;;1;;true;1;;0.33000001311302185;0.33000001311302185;;;;;;2;2;false;;;;;;;;;;;false
Status_Passive_Sword_Swordmaster_HasteOnCrit;@Status_Haste;@Status_Passive_Sword_Swordmaster_HasteOnCrit_description;Buff+Haste;SE_Haste;true;true;StatFX_Haste_ON;;;;;;;;5;1;;;;;0;;false;;;;0;;;;;0;;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;;;false;;0;;;;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;10;true;false;0;1;;true;1;;0.20000000298023224;0.20000000298023224;;;;;;2;2;false;;;;;;;;;;;false
Status_Passive_Sword_Defender_FortWhileBlock;@Status_Fortify;@Status_Passive_Sword_Defender_FortWhileBlock_description;Buff+Fortify;SE_FortifyT3;true;true;StatFX_Fortify_ON;;;;;;;;5;0;;;;;0;;false;;;;0;;;;;0;;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;;;false;;0;;;;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.10000000149011612;0.10000000149011612;0.10000000149011612;0.10000000149011612;0.10000000149011612;0.10000000149011612;0.10000000149011612;0.10000000149011612;0.10000000149011612;0.10000000149011612;0.10000000149011612;0.10000000149011612;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;10;false;false;1;1;;true;0;;0;0;;;;;;2;2;true;;;;;;;;;;;false
Status_Passive_Sword_Swordmaster_SlowOnFinal;@Status_Slow;@Status_Passive_Sword_Swordmaster_SlowOnFinal_description;Debuff+Slow+Slow&Stun+CC;SE_SlowT5;true;true;StatFX_Slow_ON;;;;;;;;2;1;;;;;0;;false;;;;0;;;;;0;;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;;;false;;0;;;;true;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;10;false;false;;1;;true;0;;-0.20000000298023224;-0.20000000298023224;;;;;;1;1;true;;;;;;;;;;;false
Status_Upgrade_Sword_Rush_Weak;@Status_Weaken;@Status_Upgrade_Sword_Rush_Weak_description;Debuff+Weaken+Debilitate;SE_WeakenT3;true;true;StatFX_Weaken_ON;;;;;;;;10;1;;;;;0;;false;;;;0;;;;;0;;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;;;false;;0;;;;true;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0.10000000149011612;-0.10000000149011612;-0.10000000149011612;-0.10000000149011612;-0.10000000149011612;-0.10000000149011612;-0.10000000149011612;-0.10000000149011612;-0.10000000149011612;-0.10000000149011612;-0.10000000149011612;-0.10000000149011612;;;;;;;0;15;false;false;;1;;true;0;;0;0;;;;;;2;2;true;;;;;;;;;;;false
Status_Upgrade_Sword_Rush_Slow;@Status_Slow;@Status_Upgrade_Sword_Rush_Slow_description;Debuff+Slow+Slow&Stun+CC;SE_SlowT3;true;true;StatFX_Slow_ON;;;;;;;;4;1;;;;;0;;false;;;;0;;;;;0;;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;;;false;;0;;;;true;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;10;false;false;;1;;true;1;;-0.30000001192092896;-0.30000001192092896;;;;;;1;1;true;;;;;;;;;;;false
Status_Ability_Sword_FinalStand;@Sword_LastStand_DisplayName;@Status_Ability_Sword_FinalStand_description;Buff+Fortify+LastStand;SE_FortifyT5;true;true;StatFX_Fortify_ON;;;;;;;;8;1;;;;;0;;false;;;;0;;;;;0;;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;;;false;;0;;;;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;15;false;false;;1;;true;0;;0;0;;;;;;1;1;true;;;;;;;;;;;true
Status_Ability_Sword_FinalStand_Armor;@Sword_LastStand_DisplayName;@Status_Ability_Sword_FinalStand_Armor_description;Buff+Fortify+LastStand;SE_FortifyT5;true;true;StatFX_Fortify_ON;;;;;;;;8;1;;;;;0;;false;;;;0;;;;;0;;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;;;false;;0;;;;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;15;false;false;;1;;true;0;;0;0;;;;;;1;1;true;;;;;;;;;;;true
Status_Ability_Sword_FinalStand_Heal;@Sword_LastStand_DisplayName;@Status_Ability_Sword_FinalStand_Heal_description;Buff+Fortify+LastStand;SE_FortifyT5;true;true;StatFX_Fortify_ON;;;;;;;;8;1;;;;;0;;false;;;;0;;;;;0;;0;;;;;;;;;Status_Ability_Sword_FinalStand_Heal_Heal;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;;;false;;0;;;;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;15;false;false;;1;;true;0;;0;0;;;;;;1;1;true;;;;;;;;;;;true
Status_Ability_Sword_FinalStand_Heal_Heal;;;Heal;SE_HealT4;false;false;POTION_Heal;;;;;;;;1;2;;;;;0;;false;;;;0.6000000238418579;;;;;0;;0.15000000596046448;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;;;false;;0;;;;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;1;false;false;;1;;false;0;;0;0;;;;;LifeMagicAbilityTable;0;0;false;;;;;;;;;;;true
Status_Ultimate_Sword_Defender;@Status_Fortify;@Status_Ultimate_Sword_Defender_description;Buff+Fortify;SE_FortifyT3;true;false;StatFX_Fortify_ON;;;;;;;;3000;1;;;;;0;;false;;;;0;;;;;0;;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;;;false;;0;;;;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.30000001192092896;0.30000001192092896;0.30000001192092896;0.30000001192092896;0.30000001192092896;0.30000001192092896;0.30000001192092896;0.30000001192092896;0.30000001192092896;0.30000001192092896;0.30000001192092896;0.30000001192092896;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;0;false;false;1;1;;true;0;;0;0;;;;;;2;2;true;;;;;;;;;;;false
