StatusID;DisplayName;Description;EffectCategories;PlaceholderIcon;ShowInUITray;ShowTextInDamageNumbers;FxScriptOn;FxScriptOff;ShouldRefreshFxScript;WeaponEffectType;Notification;DisableTelemetry;IsClientPredicted;PotencyPerLevel;BaseDuration;TickRate;DelayInitialTick;TickCondition;OnTickStatusEffect;KeepOnTickEffectOnEnd;StopOnHitCount;HitCondition;RequireReaction;OnStackStatusEffect;AddOnStackSize;AddOnStackSizeComparison;HealThreatMultiplier;ScaleAmountOverTime;ScaleAmountOverTimeMin;ScaleAmountOverTimeMax;DamageSkipsDeathsDoor;Health;HealthMin;HealthModifierPercent;HealthModifierDamageBased;UseHealScalingValue;HealScalingValueMultiplier;StaminaDamageModifier;ManaModifierDamageBased;DamageType;CritChanceModifier;CritDamageModifier;OnEndStatusEffect;CastSpell;TargetOwnsSpell;UseSourceWeaponForSpell;FromAlchemy;FromSpell;NoHealthRegen;HealMod;MaxHealthMod;HealthRate;CoreTempMod;TempMod;Stamina;StaminaRate;Mana;ManaRate;Food;FoodBurn;Drink;DrinkBurn;Encumbrance;ItemClassWeightMods;XPIncreases;AzothMod;FactionReputationMod;FactionTokensMod;EXPLogging;EXPMining;EXPHarvesting;EXPSkinning;EXPSmelting;EXPWoodworking;EXPLeatherworking;EXPWeaving;EXPStonecutting;GrantSanctuary;NoSprint;NoRun;NoDodge;NoNav;Silenced;Stunned;RemoveOnDeath;RemoveOnDeathsDoor;RemoveOnRespawn;RemoveOnGameModeExit;IgnoreDiminishingReturns;OnlyChangeOwnedStatusEffects;Afflictions;OnHitAffixes;EquipAbility;UseSourceWeaponForAbilityEffect;IsNegative;RespecTradeskills;RespecAttributes;EffectDurationMods;EffectPotencyMods;RemoveStatusEffects;RemoveStatusEffectCategories;GlobalRollMod;FishingLineStrength;FishSizeRollModifier;MODConstitution;MODFocus;MODStrength;MODDexterity;MODIntelligence;MGSArcana;MGSWeaponsmithing;MGSJewelcrafting;MGSEngineering;MGSArmoring;MaxGSArcana;MaxGSWeaponsmithing;MaxGSJewelcrafting;MaxGSEngineering;MaxGSArmoring;ROLCooking;ROLWeaving;ROLStonecutting;ROLSmelting;ROLLeatherworking;ROLWoodworking;ROLLogging;ROLMining;ROLSkinning;ROLHarvesting;ROLFishing;MULTLogging;MULTMining;MULTSkinning;MULTHarvesting;MULTFishing;EFFLogging;EFFMining;EFFSkinning;EFFHarvesting;INSLogging;INSMining;INSSkinning;INSHarvesting;ABSStandard;ABSSiege;ABSStrike;ABSSlash;ABSThrust;ABSArcane;ABSFire;ABSIce;ABSNature;ABSLightning;ABSCorruption;ABSVitalsCategory;RESPoison;RESDisease;RESBleed;RESFrostbite;RESCurse;RESBlight;BLAStandard;BLASiege;BLAStrike;BLASlash;BLAThrust;BLAArcane;BLAFire;BLAIce;BLALightning;BLACorruption;ABAPoison;ABADisease;ABABleed;ABAFrostbite;ABACurse;ABABlight;WKNStandard;WKNSiege;WKNStrike;WKNSlash;WKNThrust;WKNArcane;WKNFire;WKNIce;WKNNature;WKNLightning;WKNCorruption;DMGStandard;DMGSiege;DMGStrike;DMGSlash;DMGThrust;DMGArcane;DMGFire;DMGIce;DMGNature;DMGLightning;DMGCorruption;DMGVitalsCategory;AFAPoison;AFADisease;AFABleed;AFAFrostbite;AFACurse;AFABlight;StackDuration;DurationMax;InheritDuration;InheritTotalDuration;RefreshDuration;StackMax;InitialStackSize;RemoveUnappliedStacks;PotencyMax;DontReplaceStack;MoveSpeedMod;SprintSpeedMod;FastTravelEncumbranceMod;GameEventId;HealRewardGameEventId;HealRewardThreshold;WeaponMasteryCategoryId;UIPriority;UiNameplatePriority;ShowInNameplates;ShowTextInNameplates;OverrideOtherNameplateText;HidesOtherStatusEffectIcons;DynamicModelScaleFactor;DynamicModelScaleRampTimeSecs;SpawnSlice;DisableSupportContributionRewards;BlockMultipleEffectsFromSameSource;AllowSelfOnlyAsSourceForAbilities;IgnoreInvulnerable;NotCombatAction 
WarHammer_ExtraSiegeDMG;;;;;false;false;;;;;;;;;4;1;;;;;0;;false;;;;;;;;;0;;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;;;false;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.30000001192092896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;;false;false;1;;false;0;;0;0;;;;;;0;0;false;;;;;;;;;;;
WarHammer_Resilience;@WarHammer_Resilience_DisplayName;@WarHammer_Resilience_Description;Buff+Fortify;lyshineui/images/status/SE_FortifyT3.png;true;true;StatFX_Fortify_ON;;;;;;;;8;1;;;;;0;;false;;;;;;;;;0;;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;;;false;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;;false;false;1;;true;0;;0;0;;;;;;2;2;true;;;;;;;;;;;
WarHammer_Extinction;@WarHammer_Extinction_DisplayName;@WarHammer_Extinction_Description;Buff+Uninterruptible+Fortify;lyshineui/images/status/SE_FortifyT3.png;true;true;StatFX_Fortify_ON;;;;;;;;12;1;;;;;0;;false;;;;;;;;;0;;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;;;false;;;;;;false;;;Stun=-1.0;Stun=-1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;;false;false;1;;true;0;;0;0;;;;;;0;0;true;;;;;;;;;;;
WarHammer_ArmorBreaker_Rend;@Status_Rend;@WarHammer_ArmorBreaker_Rend_Description;Debuff+Rend+Warhammer+Debilitate;lyshineui/images/status/SE_RendT1.png;true;true;StatFX_Rend_ON;;;;;;;;10;1;;;;;0;;false;;;;;;;;;0;;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;;;false;;;;;;true;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0.20000000298023224;-0.20000000298023224;-0.20000000298023224;-0.20000000298023224;-0.20000000298023224;-0.20000000298023224;-0.20000000298023224;-0.20000000298023224;-0.20000000298023224;-0.20000000298023224;-0.20000000298023224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;;false;false;1;;true;0;;0;0;;;;;;1;2;true;;;;;;;;;;;
WarHammer_Gavel_Haste;@Status_Haste;@WarHammer_Gavel_Haste_Description;Buff+Haste;lyshineui/images/status/SE_Haste.png;true;true;StatFX_Haste_ON;;;;;;;;3;1;;;;;0;;false;;;;;;;;;0;;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;;;false;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;;false;false;1;;true;0;;0.30000001192092896;0.30000001192092896;;;;;;2;2;true;;;;;;;;;;;
WarHammer_Pass_Haste;@Status_Haste;@WarHammer_HasteOnDebuff_Description;Buff+Haste;lyshineui/images/status/SE_Haste.png;true;false;StatFX_Haste_ON;;;;;;;;3;1;;;;;0;;false;;;;;;;;;0;;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;;;false;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;false;false;1;;true;0;;0.15000000596046448;0.15000000596046448;;;;;;2;2;true;;;;;;;;;;;
WarHammer_WreckingBall_Fortify;@Status_Fortify;@WarHammer_WreckingBall_Forify_Description;Buff+Fortify;lyshineui/images/status/SE_FortifyT3.png;true;true;StatFX_Fortify_ON;;;;;;;;7;1;;;;;0;;false;;;;;;;;;0;;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;;;false;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;;false;false;1;;true;0;;0;0;;;;;;2;2;true;;;;;;;;;;;
Warhammer_Pass_HeavyEmpower;@Status_Empower;@WarHammer_HeavyEmpower_Description;Buff+Empower;lyshineui/images/status/SE_EmpowerT2.png;true;false;StatFX_Empower_ON;;;;;;;;4;1;;;;;0;;false;;;;;;;;;0;;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;;;false;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0;0;0;0;0;0;1;4;0;false;false;1;;true;0;;0;0;;;;;;2;2;true;;;;;;;;;;;
Warhammer_Pass_ExhaustOnHit;@Status_Exhaust;@WarHammer_ExhaustOnHit_Description;Debuff+Exhaust+Warhammer+Debilitate;lyshineui/images/status/SE_ExhaustT3.png;true;false;;;;;;;;;5;1;;;;;0;;false;;;;;;;;;0;;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;-0.20000000298023224;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;;;false;;;;;;true;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;;false;false;1;;true;0;;0;0;;;;;;1;1;true;;;;;;;;;;;
WarHammer_Pass_EmpowerOnBlock;@Status_Empower;@WarHammer_Empower_Description;Buff+Empower;lyshineui/images/status/SE_EmpowerT2.png;true;false;StatFX_Empower_ON;;;;;;;;3;1;;;;;0;;false;;;;;;;;;0;;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;;;false;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.10000000149011612;0.10000000149011612;0.10000000149011612;0.10000000149011612;0.10000000149011612;0.10000000149011612;0.10000000149011612;0.10000000149011612;0.10000000149011612;0.10000000149011612;0.10000000149011612;0.10000000149011612;0;0;0;0;0;0;1;3;0;false;false;1;;true;0;;0;0;;;;;;2;2;true;;;;;;;;;;;
WarHammer_Pass_EmpowerOnDmgTaken;;;;;false;false;;;;;;;;;1;1;;;;;0;;false;;;;;;;;;0;;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;;;false;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3499999940395355;0.3499999940395355;0.3499999940395355;0.3499999940395355;0.3499999940395355;0.3499999940395355;0.3499999940395355;0.3499999940395355;0.3499999940395355;0.3499999940395355;0.3499999940395355;0.3499999940395355;0;0;0;0;0;0;1;1;0;false;false;1;;true;0;;0;0;;;;;;0;0;false;;;;;;;;;;;
WarHammer_ClearOut_FortifyBuff;@Status_Fortify;@WarHammer_ClearOut_Fortify_Description;Buff+Fortify;lyshineui/images/status/SE_FortifyT3.png;true;true;StatFX_Fortify_ON;;;;;;;;4;1;;;;;0;;false;;;;;;;;;0;;0;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;;;false;;;;;;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.10000000149011612;0.10000000149011612;0.10000000149011612;0.10000000149011612;0.10000000149011612;0.10000000149011612;0.10000000149011612;0.10000000149011612;0.10000000149011612;0.10000000149011612;0.10000000149011612;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;false;false;1;;true;0;;0;0;;;;;;2;2;true;;;;;;;;;;;
