SpellID;StatusEffects;StatusEffectDurations;Revive;Siphon;AttachToOwner;StickWhenAttached;StoreOffsetWhenStuckToGDE;SpawnSecondaryOnElapsed;SpawnSecondaryOnCollision;EndOnCasterDeath;IgnoreTargetIfAtDeathsDoor;IgnoreTargetIfDead;UseCameraTargetLock;TrackNumInVolume;ClearOnExit;ClearOnEnd;ManaCost;UseStatusEffectDuration;Duration;DurationScaling;Height;Length;Radius;InnerRadius;RadiusScaling;MaxRadiusScaling;CastDistance;CastHeight;CastRadius;ConeAngle;ConeWidth;ChannelTime;ChainDelayDuration;MaxChainNum;UseChainCasterPaperdoll;NumToSpawn;NumToSpawnBeforeFail;SpawnRate;SpawnAngle;SecondarySpellProjectileLaunchAngles;ScaleWithCharacterBoundingBox;ScaleWithDynamicScale;TargetTypes;SpellTypes;CastingTypes;HitAiTarget;OverrideTargetForAiThreat;ShapeTypes;DamageType;CheckObstructions;IgnoreOverheadCollision;IgnoreStructures;IgnoreSelf;RangedAttackProfile;RangedAttackName;FireJointName;ProjPosOffsetX;ProjPosOffsetY;ProjPosOffsetZ;ProjRotOffsetX;ProjRotOffsetY;ProjRotOffsetZ;CharRelPosOffsetX;CharRelPosOffsetY;CharRelPosOffsetZ;CharRelRotOffsetX;CharRelRotOffsetY;CharRelRotOffsetZ;ProjRaycastOrientation;DamageTable;DamageTableRow;AbilityId;TargetAbilityCondition;BeamEffect;IndicatorVFX;SpellPrefabPath;SecondaryPrefabPath;SecondarySpellID;TertiaryPrefabPath;TertiarySpellID
FireStaff_Speed_Bombs_Range_Upgrade_Spawn;FireStaff_Burnout_DMG_DOT,FireStaff_Pyro_DOT;;;;false;false;false;;false;false;;;;;true;true;FireStaff_Speed_Cost;false;13000;;5;;2.5;;;;1;5;0;;;0;;;;;;0;0;;;;Enemy;Ability;AoE;;;Sphere;Fire;false;false;false;false;;;;;;;;;;;;;;;;;;;;;;;Items/Weapons/spell_fire_staff_speed_bomb_DMG;;;;
Firestaff_Burnout;FireStaff_Burnout_DOT;;;;true;false;false;;false;false;;;;;false;false;FireStaff_Speed_Cost;true;10000;;5;;2.5;;;;0;5;0;;;0;;;;;;0;0;;;;Enemy;Ability;AoE;;;Sphere;Fire;false;false;false;true;;;;;;;;;;;;;;;;;DamageTable;FireStaff_FireDash;;;;;Items/Weapons/spell_aoe_burnout;;;;
Firestaff_Burnout_Upgrade_Range;FireStaff_Burnout_DOT;;;;true;false;false;;false;false;;;;;false;false;FireStaff_Speed_Cost;true;10000;;5;;2.5;;;;0;5;0;;;0;;;;;;0;0;;;;Enemy;Ability;AoE;;;Sphere;Fire;false;false;false;true;;;;;;;;;;;;;;;;;DamageTable;FireStaff_FireDash;;;;;Items/Weapons/spell_aoe_burnout;;;;
FireStaff_Storm;;;;;false;false;false;;false;false;;;;;false;true;FireStaff_Storm;false;6000;;5;;4.5;;;;15;15;15;;;6;;;;;;150;60;;;;Enemy;Ability;Meteor;;;;Fire;true;true;false;false;Meteor;Basic;;;;;;;;;;;;;;;DamageTable;Firestaff_Storm;;;;;Items/Weapons/spell_meteor_spawn_fire_staff_storm;Items/Weapons/spell_Meteor_Explosion;;;
FireStaff_Storm_Mana_Upgrade;;;;;false;false;false;;false;false;;;;;false;true;FireStaff_Storm_Mana_Upgrade;false;6000;;5;;4.5;;;;15;15;15;;;6;;;;;;150;60;;;;Enemy;Ability;Meteor;;;;Fire;true;true;false;false;Meteor;Basic;;;;;;;;;;;;;;;DamageTable;Firestaff_Storm;;;;;Items/Weapons/spell_meteor_spawn_fire_staff_storm;Items/Weapons/spell_Meteor_Explosion;;;
FireStaff_Storm_Radius_Upgrade;;;;;false;false;false;;false;false;;;;;false;true;FireStaff_Storm_Mana_Upgrade;false;6000;;5;;6.75;;;;15;15;15;;;6;;;;;;150;60;;;;Enemy;Ability;Meteor;;;;Fire;true;true;false;false;Meteor;Basic;;;;;;;;;;;;;;;DamageTable;Firestaff_Storm;;;;;Items/Weapons/spell_meteor_spawn_fire_staff_storm;Items/Weapons/spell_Meteor_Explosion;;;
FireStaff_Storm_Range_Upgrade;;;;;false;false;false;;false;false;;;;;false;true;FireStaff_Storm_Mana_Upgrade;false;6000;;5;;6.75;;;;30;15;15;;;6;;;;;;150;60;;;;Enemy;Ability;Meteor;;;;Fire;true;true;false;false;Meteor;Basic;;;;;;;;;;;;;;;DamageTable;Firestaff_Storm;;;;;Items/Weapons/spell_meteor_spawn_fire_staff_storm;Items/Weapons/spell_Meteor_Explosion;;;
FireStaff_Incinerate;;;;;false;false;false;;false;false;;;;;true;true;FireStaff_Incinerate;false;1000;;5;;3;;;;0;5;0;;;0;;;;;;0;0;;;;Enemy;Ability;AoE;;;;Fire;true;true;false;false;;;;;;;;;;;;;;;;;DamageTable;FireStaff_Incinerate;;;;;Items/Weapons/spell_incinerate;;;;
FireStaff_Incinerate_Damage;;;;;false;false;false;;false;false;;;;;true;true;FireStaff_Incinerate;false;1000;;5;;3;;;;0;5;0;;;0;;;;;;0;0;;;;Enemy;Ability;AoE;;;;Fire;true;true;false;false;;;;;;;;;;;;;;;;;DamageTable;FireStaff_Incinerate_Damage;;;;;Items/Weapons/spell_incinerate;;;;
FireStaff_Incinerate_Radius;;;;;false;false;false;;false;false;;;;;true;true;FireStaff_Incinerate;false;1000;;5;;5.5;;;;0;5;0;;;0;;;;;;0;0;;;;Enemy;Ability;AoE;;;;Fire;true;true;false;false;;;;;;;;;;;;;;;;;DamageTable;FireStaff_Incinerate_Damage;;;;;Items/Weapons/spell_incinerate_upgrade;;;;
FireStaff_Incinerate_Combust;;;;;false;false;false;;false;false;;;;;true;true;FireStaff_Incinerate;false;1000;;5;;5.5;;;;0;5;0;;;0;;;;;;0;0;;;;Enemy;Ability;AoE;;;;Fire;true;true;false;false;;;;;;;;;;;;;;;;;DamageTable;Firestaff_Incinerate_COMBUST;;;;;Items/Weapons/spell_incinerate_upgrade;;;;
FireStaff_FlameThrower;;;;;false;false;false;;false;false;;;;;true;true;FireStaff_FlameThrower;false;-1;;5;;1;;;;0;5;0;;;0;;;;;;0;0;;;;Enemy;Ability;AoE;;;Sphere;Fire;false;true;false;false;;;;;;;;;;;;;;;;;;;;;;;Items/Weapons/spell_flamethrower;;;;
FireStaff_FlameThrower_DMG_Upgrade;;;;;false;false;false;;false;false;;;;;true;true;FireStaff_FlameThrower;false;-1;;5;;1;;;;0;5;0;;;0;;;;;;0;0;;;;Enemy;Ability;AoE;;;Sphere;Fire;false;true;false;false;;;;;;;;;;;;;;;;;;;;;;;Items/Weapons/spell_flamethrower;;;;
FireStaff_FlameThrower_AoE_Upgrade;;;;;false;false;false;;false;false;;;;;true;true;FireStaff_FlameThrower;false;-1;;5;;1;;;;0;5;0;;;0;;;;;;0;0;;;;Enemy;Ability;AoE;;;Sphere;Fire;false;true;false;false;;;;;;;;;;;;;;;;;;;;;;;Items/Weapons/spell_flamethrower;;;;
FireStaff_Siege_Intro;;;;;false;false;false;;false;false;;;;;true;true;;false;5000;;5;;4;;;;1;1.5;0;;;5;;;;;;0;0;;;;Enemy;Ability;AoE;;;;Fire;false;true;false;false;;;;;;;;;;;;;;;;;;;;;;;Items/Weapons/spell_aoe_leadership;;;;
FireStaff_Siege_Recharge;;;;;false;false;false;;false;false;;;;;true;true;;false;4000;;5;;4;;;;1;1.5;0;;;4;;;;;;0;0;;;;Enemy;Ability;AoE;;;;Fire;false;true;false;false;;;;;;;;;;;;;;;;;;;;;;;Items/Weapons/spell_aoe_leadership;;;;
FireStaff_Siege_Shoot;;;;;false;false;false;;true;false;;;;;true;true;FireStaff_Siege;false;-1;;5;;3;;;;60;5;5;;;0;;;;;;0;0;;;;Enemy;Ability;Projectile;;;;Fire;true;true;false;false;FireBall;Siege;;;;;;;;;;;;;;;DamageTable;Firestaff_Siege;;;;;Items/Weapons/FireSiege_Projectile;Items/Weapons/FireSiege_Explosion;FireStaff_Siege_Shoot_Explosion;;
FireStaff_Siege_Shoot_Explosion;;;;;false;false;false;;false;false;;;;;true;true;;false;500;;5;;3;;;;25;5;0;;;0;;;;;;0;0;;;;Enemy;Ability;AoE;;;Sphere;Fire;true;true;false;false;;;;;;;;;;;;;;;;;DamageTable;Firestaff_Siege;;;;;Items/Weapons/FireSiege_Explosion;;;;
FireStaff_Siege_Shoot_Damage;;;;;false;false;false;;true;false;;;;;true;true;FireStaff_Siege;false;-1;;5;;3;;;;60;5;5;;;0;;;;;;0;0;;;;Enemy;Ability;Projectile;;;;Fire;true;true;false;false;FireBall;Siege;;;;;;;;;;;;;;;DamageTable;Firestaff_Siege_DMG;;;;;Items/Weapons/FireSiege_Projectile;Items/Weapons/FireSiege_Explosion;FireStaff_Siege_Shoot_Explosion_Damage;;
FireStaff_Siege_Shoot_Explosion_Damage;;;;;false;false;false;;false;false;;;;;true;true;;false;500;;5;;3;;;;25;5;0;;;0;;;;;;0;0;;;;Enemy;Ability;AoE;;;Sphere;Fire;true;true;false;false;;;;;;;;;;;;;;;;;DamageTable;Firestaff_Siege_DMG;;;;;Items/Weapons/FireSiege_Explosion;;;;
FireStaff_Siege_Shoot_Knockdown;;;;;false;false;false;;true;false;;;;;true;true;FireStaff_Siege;false;-1;;5;;3;;;;60;5;5;;;0;;;;;;0;0;;;;Enemy;Ability;Projectile;;;;Fire;true;true;false;false;FireBall;Siege;;;;;;;;;;;;;;;DamageTable;Firestaff_Siege_Knockdown;;;;;Items/Weapons/FireSiege_Projectile;Items/Weapons/FireSiege_Explosion;FireStaff_Siege_Shoot_Explosion_Knockdown;;
FireStaff_Siege_Shoot_Explosion_Knockdown;;;;;false;false;false;;false;false;;;;;true;true;;false;500;;5;;3;;;;25;5;0;;;0;;;;;;0;0;;;;Enemy;Ability;AoE;;;Sphere;Fire;true;true;false;false;;;;;;;;;;;;;;;;;DamageTable;Firestaff_Siege_Knockdown;;;;;Items/Weapons/FireSiege_Explosion;;;;
FireStaff_Siege_Shoot_ScorchedEarth;;;;;false;false;false;;true;false;;;;;true;true;FireStaff_Siege;false;-1;;5;;3;;;;60;5;5;;;0;;;;;;0;0;;;;Enemy;Ability;Projectile;;;;Fire;true;true;false;false;FireBall;Siege;;;;;;;;;;;;;;;DamageTable;Firestaff_Siege_Knockdown;;;;;Items/Weapons/FireSiege_Projectile_Scorched_Earth;Items/Weapons/Scorched_Earth_AoE;FireStaff_Siege_ScorchedEarth;;
FireStaff_Siege_ScorchedEarth;FireStaff_ScorchedEarth_DOT;;;;false;false;false;;false;false;;;;;true;true;;false;9000;;5;;3;;;;60;5;5;;;0;;;;;;0;0;;;;Enemy;Elemental;AoE;;;Sphere;Fire;true;true;false;false;;;;;;;;;;;;;;;;;;;;;;;Items/Weapons/Scorched_Earth_AoE;;;;
FireStaff_FireRes_Aura;FireStaff_FireRes_Aura_Passive;;;;true;false;false;;false;true;;;;;false;true;;false;-1;;5;;10;;;;0;5;0;;;0;;;;;;0;0;;;;GroupNoRange;Elemental;AoE;;;Sphere;;false;true;false;false;;;;;;;;;;;;;;;;;;;;;;;Items/Weapons/spell_aoe_leadership_norange;;;;
FireStaff_Damage_Aura;FireStaff_Damaging_Aura_Passive;;;;true;true;true;;false;true;;;;;true;true;;false;10000;;5;;4;;;;0;5;10;;;0;;;;;;0;0;;;;Enemy;Elemental;AoE;;;Sphere;;false;true;false;false;;;;;;;;;;;;;;;;;;;;;;;Items/Weapons/spell_aoe_TrialByFire;;;;
FireStaff_FireDMG_Aura;FireStaff_FireDMG_Aura_Passive;;;;true;false;false;;false;true;;;;;false;true;;false;-1;;5;;10;;;;0;5;0;;;0;;;;;;0;0;;;;GroupNoRange;Elemental;AoE;;;Sphere;;false;true;false;false;;;;;;;;;;;;;;;;;;;;;;;Items/Weapons/spell_aoe_leadership_norange;;;;
FireStaff_TEST;;;;;true;false;false;;false;true;;;;;false;false;;true;-1;;5;;10;;;;0;5;0;;;0;;;;;;0;0;;;;Group;Ability;AoE;;;Sphere;;false;true;false;false;;;;;;;;;;;;;;;;;;;;;;;Items/Weapons/spell_aoe_leadership;;;;
FireStaff_Siege_TargetArc;;;;;false;false;false;;false;false;;;;;true;true;;false;500;;5;;3;;;;60;5;5;;;0;;;;;;0;0;;;;Enemy;Ability;Projectile;;;;Fire;false;true;false;false;FireBall;Siege;;;;;;;;;;;;;;;;;;;;;Items/Weapons/spell_aoe_leadership;;;;
FireStaff_Speed_Intro;;;;;false;false;false;;false;false;;;;;false;false;FireStaff_Speed_Intro;false;500;;0;;0;;;;0;0;0;;;0;;;;;;0;0;;;;All;Ability;AoE;;;;;false;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;;
Spell_Ability_Firestaff_Fireball;;;;;false;false;false;;true;false;;;;;true;true;FireStaff_Siege;false;-1;;5;;3;;;;30;0;0;;;0;;;;;;0;0;;;;Enemy;Ability;Projectile;;;;Fire;true;true;false;false;FireBall;Siege;;;;;;;;;;;;;;;DamageTable;Firestaff_Siege;;;;;Items/Weapons/FireSiege_Projectile_Scorched_Earth;Items/Weapons/Scorched_Earth_AoE;Spell_Ability_Firestaff_Fireball_ScorchedEarth;;
Spell_Ability_Firestaff_Fireball_ScorchedEarth;Status_FireStaff_ScorchedEarth_DOT;;;;false;false;false;;false;false;;;;;true;true;;false;6000;;5;;3;;;;25;5;5;;;0;;;;;;0;0;;;;Enemy;Elemental;AoE;;;Sphere;Fire;true;true;false;false;;;;;;;;;;;;;;;;;;;;;;;Items/Weapons/Scorched_Earth_AoE;;;;
Spell_Ability_Firestaff_Fireball_Upgrade;;;;;false;false;false;;true;false;;;;;true;true;FireStaff_Siege;false;-1;;5;;3;;;;30;0;0;;;0;;;;;;0;0;;;;Enemy;Ability;Projectile;;;;Fire;true;true;false;false;FireBall;Siege;;;;;;;;;;;;;;;DamageTable;Firestaff_Siege;;;;;Items/Weapons/FireSiege_Projectile_Scorched_Earth;Items/Weapons/Scorched_Earth_AoE_Upgrade;Spell_Ability_Firestaff_Fireball_ScorchedEarth_Upgrade;;
Spell_Ability_Firestaff_Fireball_ScorchedEarth_Upgrade;Status_FireStaff_ScorchedEarth_DOT;;;;false;false;false;;false;false;;;;;true;true;;false;9000;;5;;3;;;;25;5;5;;;0;;;;;;0;0;;;;Enemy;Elemental;AoE;;;Sphere;Fire;true;true;false;false;;;;;;;;;;;;;;;;;;;;;;;Items/Weapons/Scorched_Earth_AoE_Upgrade;;;;
Spell_Heavy_Firestaff;;;;;false;false;false;;false;false;;;;;false;true;FireStaff_Heavy;false;-1;;0;;0;;;;5;0;0;;;0;;;;;;0;0;;;;Enemy;Ability;Projectile;;;;Fire;false;true;false;false;FireBall;Charged;;;;;;;;;;;;;;;DamageTable;Firestaff_PrimaryAttackC2;;;;;items/Weapons/spell_proj_Fire_Charged;;;;
Spell_Heavy_Firestaff_Upgrade;;;;;false;false;false;;false;false;;;;;false;true;;false;-1;;0;;0;;;;10;0;0;;;0;;;;;;0;0;;;;Enemy;Ability;Projectile;;;;Fire;false;true;false;false;FireBall;Charged;;;;;;;;;;;;;;;DamageTable;Firestaff_PrimaryAttackC2;;;;;items/Weapons/spell_proj_Fire_Charged;;;;
Spell_Ultimate_Firemage;Status_Ultimate_Firemage;;;;false;false;false;;false;true;;;;;true;true;;true;7000;;5;;2;;;;0;0;0;;;0;;;;;;0;0;;;;Friend;Celestial;AoE;;;Sphere;;false;true;false;false;;;;;;;;;;;;;;;;;;;;;;;Items/Weapons/spell_firestaff_firemage_ultimate;;;;
Spell_Passive_Firestaff_Pyro_BurnNearby;Status_Passive_Firestaff_Pyro_BurnNearby;;;;true;true;true;;false;true;;;;;true;true;;false;10000;;5;;4;;;;0;5;10;;;0;;;;;;0;0;;;;Enemy;Elemental;AoE;;;Sphere;;false;true;false;false;;;;;;;;;;;;;;;;;;;;;;;Items/Weapons/spell_aoe_TrialByFire;;;;
Spell_Ability_FireStaff_Storm;Status_FireStaff_MeteorShower_Damage;;;;false;false;false;;false;false;;;;;true;true;FireStaff_Storm;false;6000;;10;;4.5;;;;15;15;15;;;6;;;;;;0;0;;;;Enemy;Elemental;AoE;;;Cylinder;Fire;false;true;false;false;;;;;;;;;;;;;;;;;DamageTable;Firestaff_Storm;;;;;Items/Weapons/MeteorShower_AoE;;;;
Spell_Ability_FireStaff_Storm_Extra;Status_FireStaff_MeteorShower_DamageUpgrade;;;;false;false;false;;false;false;;;;;true;true;FireStaff_Storm_Mana_Upgrade;false;6000;;10;;4.5;;;;15;15;15;;;6;;;;;;0;0;;;;Enemy;Elemental;AoE;;;Cylinder;Fire;false;true;false;false;;;;;;;;;;;;;;;;;DamageTable;Firestaff_Storm;;;;;Items/Weapons/MeteorShower_AoE;;;;
