SpellID;StatusEffects;StatusEffectDurations;Revive;Siphon;AttachToOwner;StickWhenAttached;StoreOffsetWhenStuckToGDE;SpawnSecondaryOnElapsed;SpawnSecondaryOnCollision;EndOnCasterDeath;IgnoreTargetIfAtDeathsDoor;IgnoreTargetIfDead;UseCameraTargetLock;TrackNumInVolume;ClearOnExit;ClearOnEnd;ManaCost;UseStatusEffectDuration;Duration;DurationScaling;Height;Length;Radius;InnerRadius;RadiusScaling;MaxRadiusScaling;CastDistance;CastHeight;CastRadius;ConeAngle;ConeWidth;ChannelTime;ChainDelayDuration;MaxChainNum;UseChainCasterPaperdoll;NumToSpawn;NumToSpawnBeforeFail;SpawnRate;SpawnAngle;SecondarySpellProjectileLaunchAngles;ScaleWithCharacterBoundingBox;ScaleWithDynamicScale;TargetTypes;SpellTypes;CastingTypes;HitAiTarget;OverrideTargetForAiThreat;ShapeTypes;DamageType;CheckObstructions;IgnoreOverheadCollision;IgnoreStructures;IgnoreSelf;RangedAttackProfile;RangedAttackName;FireJointName;ProjPosOffsetX;ProjPosOffsetY;ProjPosOffsetZ;ProjRotOffsetX;ProjRotOffsetY;ProjRotOffsetZ;CharRelPosOffsetX;CharRelPosOffsetY;CharRelPosOffsetZ;CharRelRotOffsetX;CharRelRotOffsetY;CharRelRotOffsetZ;ProjRaycastOrientation;DamageTable;DamageTableRow;AbilityId;TargetAbilityCondition;BeamEffect;IndicatorVFX;SpellPrefabPath;SecondaryPrefabPath;SecondarySpellID;TertiaryPrefabPath;TertiarySpellID
AI_Corruption_Pool;ApplyCurseL4;;;false;false;false;false;false;false;false;false;false;;;true;true;;false;7000;;5;0;4;0;0;0;0;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;Sphere;;false;true;false;false;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Characters/SpellSlices/Elite_Corruption_Pool;;;;
AI_Staggered_Telegraph;;;;false;false;false;false;false;false;false;false;false;;;true;true;;false;6000;;0;0;4;0;0;0;0;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Ability;AoE;false;;Sphere;;false;true;false;false;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Characters/SpellSlices/ai_stagger_telegraph;;;;
AI_Boss_Victory_Wipe;;;;false;false;false;false;false;false;true;false;false;;;true;true;;false;5000;;25;0;100;0;0;0;12;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;Cylinder;;false;true;false;false;;;;0;0;0;0;0;0;0;0;0;0;0;0;;GenericBossDamageTable;Victory_Wipe;;;;;Characters/SpellSlices/ai_boss_wipe;;;;
AI_GraveDigger_Heal_Siphon_Projectile;;;;true;false;false;false;false;false;false;true;true;;;false;true;Celestial_Heal_AoE;false;200;;0;0;0;0;0;0;4;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Friend;Celestial;Projectile;false;;;;false;true;false;false;Siphon;Basic;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Items/Weapons/spell_proj_siphon;;Celestial_Heal_Siphon;;
AI_GraveDigger_Siphon;;;;false;true;false;false;false;false;true;false;false;;;true;true;;false;-1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;;;true;true;false;false;;;;0;0;0;0;0;0;0;0;0;0;0;0;;UndeadGravediggerDamageTable;Undead_GraveDigger_Siphon;;;;;Characters/SpellSlices/undead_gravedigger_siphon;;;;
AI_Spellcaster_Ranged_AOE;PoisonCloud;;;false;false;false;false;false;false;false;false;false;;;true;true;Elemental_Fire_AoE;false;1500;;5;0;6;0;0;0;30;5;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;;Fire;false;true;false;false;AI_Ranged_AOE;Basic;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Characters/SpellSlices/spell_ai_caster_aoe_base;;;;
Dryad_Ranged_AOE;PoisonCloud;;;false;false;false;false;false;false;false;false;false;;;true;true;Elemental_Fire_AoE;false;15000;;5;0;3;0;0;0;30;2.5;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;;;false;true;false;false;AI_Ranged_AOE;Basic;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Characters/SpellSlices/dryad_ranged_aoe;;;;
AI_Dynasty_Summoner_Execution_Sword;;;;false;false;false;false;false;false;false;false;false;;;true;true;Elemental_Fire_AoE;false;25000;;5;0;3;0;0;0;30;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;;;false;true;false;false;AI_Ranged_AOE;Basic;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Characters/SpellSlices/dynasty_summoner_execution_sword;;;;
AI_Torso_Boss_Shrink;AI_Torso_Boss_ArenaShrink;;;false;false;false;false;false;false;true;false;false;;;true;true;Elemental_Fire_AoE;false;-1;;5;0;12;0;0;0;30;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;Sphere;;false;true;false;false;AI_Ranged_AOE;Basic;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Characters/SpellSlices/arenashrink;;;;
AI_Torso_Boss_Shrink_L_Tell;;;;false;false;false;false;false;false;true;false;false;;;true;true;Elemental_Fire_AoE;false;-1;;5;0;12;0;0;0;30;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;Sphere;;false;true;false;false;AI_Ranged_AOE;Basic;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Characters/SpellSlices/arenashrink_tell_L;;;;
AI_Torso_Boss_Shrink_R_Tell;;;;false;false;false;false;false;false;true;false;false;;;true;true;Elemental_Fire_AoE;false;-1;;5;0;12;0;0;0;30;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;Sphere;;false;true;false;false;AI_Ranged_AOE;Basic;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Characters/SpellSlices/arenashrink_tell_R;;;;
AI_Torso_Boss_Shrink_R;AI_Torso_Boss_ArenaShrink;;;false;false;false;false;false;false;true;false;false;;;true;true;Elemental_Fire_AoE;false;-1;;5;0;12;0;0;0;30;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;Sphere;;false;true;false;false;AI_Ranged_AOE;Basic;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Characters/SpellSlices/arenashrink_right;;;;
AI_OR_Boss_Aura;;;;false;false;false;false;false;false;false;false;false;;;true;true;Elemental_Fire_AoE;false;25000;;5;0;3;0;0;0;0;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;;;false;true;false;false;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Characters/SpellSlices/or_boss_frost_aura;;;;
AI_Naga_AngryEarth_Poison_Trail;;;;false;true;true;true;false;false;true;false;false;;;true;true;;false;-1;;5;0;1;0;0;0;0;5;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;Burnout;false;;Sphere;;false;true;false;false;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Characters/SpellSlices/spell_meteor_spawn_elite;;AI_Naga_AngryEarth_Poison_Trail_Spawn;;
AI_Naga_AngryEarth_Poison_Trail_Spawn;AI_Slime_Slow;;;false;false;false;false;false;false;false;false;false;;;true;true;;false;8500;;5;0;2;0;0;0;3;5;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;Sphere;;false;false;false;false;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Characters/SpellSlices/Poison_Trail;;;;
AI_Naga_AngryEarth_Channel_Poison;AI_Naga_AngryEarth_Channel_Poison;;;false;true;false;false;false;false;false;false;false;;;false;false;;true;4000;;5;0;80;0;0;0;12;20;20;0;0;0;4;1;false;0;0;0;;;false;false;Enemy;Elemental;Chain;true;;Sphere;;false;false;false;true;AI_Ranged_AOE;Basic;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;cFX_npc_AngryEarthNaga.Poison_Pool_Beam;;Items/Weapons/spell_aoe_leadership_enemy;;;;
AI_Naga_AngryEarth_Poison_Pool;;;;false;false;false;false;false;false;false;false;false;;;true;true;Elemental_Fire_AoE;false;25000;;5;0;3;0;0;0;30;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;;;false;true;false;false;AI_Ranged_AOE;Basic;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Characters/SpellSlices/naga_angryEarth_poison_pool;;;;
AI_Naga_AngryEarth_MassiveAOE;;;;false;false;false;false;false;false;true;false;false;;;true;true;;false;10000;;5;0;30;0;0;0;0;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;Sphere;;false;true;false;true;;;;0;0;0;0;0;0;0;0;0;0;0;0;;NagaAngryEarthDamageTable;Massive_AOE;;;;;Characters/SpellSlices/Naga_AngryEarth_MassiveAOE;;;;
AI_Naga_AngryEarth_SummonBoulder;;;;false;false;false;false;false;false;true;false;false;;;true;true;;false;-1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;Sphere;;false;true;false;false;AI_Naga_AngryEarth;Boulder;;0;0;0;0;0;0;0;0;0;0;-4;0;;NagaAngryEarthDamageTable;Hurl_Boulder;;;;;Characters/SpellSlices/Naga_AngryEarth_DestructibleBoulder;;;;
AI_Naga_AngryEarth_Victory;;;;false;false;false;false;false;false;true;false;false;;;true;true;;false;10000;;5;0;30;0;0;0;0;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;Sphere;;false;true;false;true;;;;0;0;0;0;0;0;0;0;0;0;0;0;;NagaAngryEarthDamageTable;Massive_AOE;;;;;Characters/SpellSlices/Naga_AngryEarth_Victory;;;;
AI_Naga_AncientGuardian_Bomb;;;;false;false;false;false;false;false;true;true;true;;;true;true;;false;7000;;7.5;0;10;0;0;0;0;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;Cylinder;;false;true;false;false;;;;0;0;0;0;0;0;0;0;0;0;0;0;;NagaAncientGuardianDamageTable;Arcane_Bomb;;;;;Characters/SpellSlices/naga_ancientguardian_arcanebomb;;;;
AI_Naga_AncientGuardian_Bomb_Apply;AI_Naga_AncientGuardian_Bomb_StatusEffect;;;false;false;false;false;false;false;true;true;true;;;false;false;;true;1000;;2.5;0;40;0;0;0;12;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;Cylinder;;false;true;false;false;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Characters/SpellSlices/naga_ancientguardian_arcanebomb_apply;;;;
AI_Naga_AncientGuardian_Snare;;;;false;false;false;false;false;false;true;false;false;;;true;true;;false;400;;5;0;0;0;0;0;12;20;10;0;0;0;0;0;false;0;0;100;;;false;false;Enemy;Elemental;Meteor;false;;;;false;true;false;false;AI_Ranged_AOE;Meteor;;0;0;0;0;0;0;0;0;0;0;0;0;;NagaAncientGuardianDamageTable;Arcane_Snare;;;;;Characters/SpellSlices/spell_meteor_spawn_ice_bomb;Characters/SpellSlices/naga_ancientguardian_arcanesnare;;;
AI_Naga_AncientGuardian_Snare_Trail;;;;false;false;false;false;false;false;true;false;false;;;true;true;;false;1000;;5;0;0;0;0;0;0;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;Burnout;false;;;;false;true;false;false;;;;0;0;0;0;0;0;0;0;0;0;0;0;;NagaAncientGuardianDamageTable;Arcane_Snare;;;;;Items/Weapons/spell_aoe_leadership_enemy;;AI_Naga_AncientGuardian_Snare_Trail_Spawn;;
AI_Naga_AncientGuardian_Snare_Trail_Spawn;;;;false;false;false;false;false;false;false;false;false;;;true;true;;false;5500;;5;0;2;0;0;0;3;5;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;Sphere;;false;false;false;false;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Characters/SpellSlices/naga_ancientguardian_arcanesnare;;;;
AI_Naga_AncientGuardian_Arc;AI_Naga_AncientGuardian_Arc_Damage,AI_Naga_AncientGuardian_Arc_Range;;;false;true;false;false;false;false;false;true;true;;;false;false;;true;0;;0;0;4.800000190734863;0;0;0;0;0;0;0;0;0;1.2999999523162842;5;false;0;0;0;;;false;false;Enemy;Elemental;Chain;false;;Sphere;Arcane;true;false;false;true;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;wFX_Arcane_Range.Chain;;Items/Weapons/spell_aoe_leadership_enemy;;;;
AI_Naga_AncientGuardian_Arc_Apply;AI_Naga_AncientGuardian_Arc_StatusEffect;;;false;false;false;false;false;false;true;true;true;;;true;true;;true;500;;7.5;0;0.5;0;0;0;12;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;Cylinder;;false;true;false;false;AI_Ranged_AOE;Basic;;0;0;0;0;0;0;0;0;0;0;0;0;;NagaAncientGuardianDamageTable;Arcane_Arc;;;;;Characters/SpellSlices/naga_ancientguardian_arcanearc_apply;;;;
AI_Naga_AncientGuardian_Arc_Range;;;;false;true;true;true;false;false;false;false;false;;;false;false;;true;2100;;0;0;4;0;0;0;0;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;Sphere;;false;false;false;false;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;wFX_Arcane_Range.Chain;;Characters/SpellSlices/naga_ancientguardian_arcanearc_range;;;;
AI_Naga_AncientGuardian_Wave;;;;false;false;false;false;false;false;true;false;false;;;true;true;;false;4100;;1;1;6;0;0;0;12;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;Projectile;false;;Box;;false;true;false;false;AI_Naga_AncientGuardian;Wave;;0;0;0;0;0;0;0;0;0;0;0;0;;NagaAncientGuardianDamageTable;Arcane_Wave;;;;;Characters/SpellSlices/naga_ancientguardian_arcanewave;;;;
AI_Naga_Corrupted_Volley;;;;false;false;false;false;false;false;true;false;false;;;true;true;;false;2000;;0;0;0;0;0;0;20;20;60;0;0;0;0;0;false;0;0;4;;;false;false;Enemy;Elemental;Meteor;false;;;;false;true;false;false;AI_Ranged_AOE;Meteor;;0;0;0;0;0;0;0;0;0;0;0;0;ZNegative;NagaCorruptedDamageTable;Volley;;;;;Characters/SpellSlices/Naga_Corrupted/AI_Naga_Corrupted_Volley;Characters/SpellSlices/Naga_Corrupted/AI_Naga_Corrupted_Volley_Arrow;;;
AI_Naga_Corrupted_SummonCorruptionCore;;;;false;false;false;false;false;false;true;false;false;;;true;true;;false;-1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;Sphere;;false;true;false;false;AI_Naga_AngryEarth;Boulder;;0;0;0;0;0;0;0;0;0;0;-4;0;;NagaCorruptedDamageTable;Corruption_Core_Summon;;;;;Characters/SpellSlices/Naga_Corrupted/AI_Naga_Corrupted_CorruptionCore;;;;
AI_Naga_Corrupted_SummonCorruptionVent;;;;false;false;false;false;false;false;true;false;false;;;true;true;;false;-1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;Sphere;;false;true;false;false;AI_Naga_AngryEarth;Boulder;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Characters/SpellSlices/Naga_Corrupted/AI_Naga_Corrupted_CorruptionVent;;;;
AI_Naga_Corrupted_CorruptedFlame;;;;false;false;false;false;false;false;true;false;false;;;true;true;;false;10000;;5;0;8;0;0;0;0;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;Sphere;;false;true;false;true;;;;0;0;0;0;0;0;0;0;0;0;0;0;;NagaCorruptedDamageTable;Corrupted_Flame;;;;;Characters/SpellSlices/Naga_Corrupted/AI_Naga_Corrupted_CorruptedFlame;;;;
AI_Naga_Corrupted_Corruption_Shot;;;;false;false;false;false;false;false;true;false;false;;;true;true;;false;3000;;2;0;4;0;0;0;2;5;0;0;0;0;0;0;false;20;20;10;;;false;false;Enemy;Elemental;PathOfDestiny;false;;Sphere;;true;true;false;false;;;;0;0;0;0;0;0;0;0;0;0;0;0;;NagaCorruptedDamageTable;Corruption_Shot;;;;;Items/Weapons/WarHammer_Spell_PoD_L3_Spawner;Characters/SpellSlices/Naga_Corrupted/AI_Naga_Corrupted_CorruptionShot_Trail;;;
AI_Swamp_Archer_Volley;;;;false;false;false;false;false;false;false;false;false;;;true;true;SpecialAttack;false;1500;;5;0;2;0;0;0;50;25;0;0;0;1;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;;;false;true;false;false;AI_Ranged_AOE;Basic;;0;0;0;0;0;0;0;0;0;0;0;0;;FeralArcherDamageTable;Archer_Volley;;;;;Characters/SpellSlices/ai_swamp_archer_volley;;;;
AI_Swamp_Shaman_Ranged_AOE;;;;false;false;false;false;false;false;false;false;false;;;true;true;Elemental_Fire_AoE;false;25000;;5;0;3;0;0;0;30;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;;;false;true;false;false;AI_Ranged_AOE;Basic;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Characters/SpellSlices/swamp_shaman_ranged_aoe;;;;
AI_Swamp_Shaman_Mist;;;;false;false;false;false;false;false;false;false;false;;;true;true;Elemental_Fire_AoE;false;12000;;5;0;3;0;0;0;30;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;;;false;true;false;false;AI_Ranged_AOE;Basic;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Characters/SpellSlices/shaman_mist;;;;
AI_Swamp_Fiend_SelfDestruct;;;;false;false;false;false;false;false;false;false;false;;;true;true;;false;5000;;5;0;5;0;0;0;0;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;Sphere;;false;true;false;false;;;;0;0;0;0;0;0;0;0;0;0;0;0;;SwampFiendDamageTable;Swamp_Fiend_Self_Destruct;;;;;Characters/SpellSlices/Swamp_fiend_self_destruct;;;;
AI_Swamp_Dryad_Beast_Pull_Minions;;;;false;false;false;false;false;false;false;false;false;;;true;true;;false;5000;;10;0;50;0;0;0;0;0;0;0;0;0;0;0;false;0;0;0;;;false;false;All;Elemental;AoE;false;;Sphere;;false;true;false;false;;;;0;0;0;0;0;0;0;0;0;0;0;0;;SwampBeastDamageTable;Spell_Pull_Minions;;;;;Characters/SpellSlices/swamp_dryad_beast_minion_pull;;;;
AI_Swamp_Dryad_Beast_Kill_Minions;;;;false;false;false;false;false;false;false;false;false;;;true;true;;false;2000;;8;0;80;0;0;0;0;0;0;0;0;0;0;0;false;0;0;0;;;false;false;All;Elemental;AoE;false;;Sphere;;false;true;false;false;;;;0;0;0;0;0;0;0;0;0;0;0;0;;SwampBeastDamageTable;Spell_Kill_Minions;;;;;Characters/SpellSlices/swamp_dryad_beast_minion_pull;;;;
AI_Swamp_Dryad_Beast_Summon_Fiends;;;;false;false;false;false;false;false;true;false;false;;;true;true;;false;10000;;5;0;1;0;0;0;0.5;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;Sphere;;false;true;false;false;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Characters/spellslices/swamp_beast_boss_minion_offset;;;;
AI_Swamp_Dryad_Beast_Homing_Spikes;;;;false;false;false;false;false;false;true;false;false;;;true;true;;false;10000;;5;0;1;0;0;0;0.5;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;Sphere;;false;true;false;false;;;;0;0;0;0;0;0;0;0;0;0;0;0;;SwampBeastDamageTable;Spell_Homing_Earthspike;;;;;Characters/SpellSlices/swamp_dryad_beast_homing_spikes_offset;;;;
AI_Swamp_Dryad_Death_Spell;AI_Swamp_Dryad_Death_Buff;;;false;true;false;false;false;false;false;false;false;;;false;false;;true;0;;0;0;20;0;0;0;0;0;0;0;0;0;0.5;1;false;0;0;0;;;false;false;Friend;Elemental;Chain;false;;Sphere;;false;false;false;true;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;cFX_npc_Dryad.Swamp_Buff_Beam;;Items/Weapons/spell_aoe_leadership_enemy;;;;
AncientGuardian_Heavy_Shockwave;;;;false;false;false;false;false;false;false;false;false;;;false;false;;false;1200;;2;0;3;0;22;34;0;0;0;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Ability;AoE;false;;Cylinder;;false;true;false;true;;;;0;0;0;0;0;0;0;0;0;0;0;0;;AncientGuardianHeavyBossDamageTable;HeavyJump_Shockwave;;;;;Characters/SpellSlices/AncientGuardian_Heavy_Shockwave;;;;
AncientGuardian_Heavy_Adds_Wipe;;;;false;false;false;false;false;false;false;false;false;;;true;true;;false;500;;5;0;50;0;0;0;0;0;0;0;0;0;0;0;false;0;0;0;;;false;false;All;Elemental;AoE;false;;Sphere;;false;true;false;true;;;;0;0;0;0;0;0;0;0;0;0;0;0;;AncientGuardianHeavyBossDamageTable;Adds_Wipe;;;;;Characters/SpellSlices/AncientGuardian_Heavy_Adds_Wipe;;;;
AncientGuardian_Heavy_LeapTell;;;;false;false;false;false;false;false;false;false;false;;;true;true;;false;3000;;5;0;4;0;0;0;12;0;4;0;0;0;0;0;false;0;0;0;;;false;false;Enemy;Elemental;AoE;false;;Sphere;;false;true;false;false;AI_Ranged_AOE;Basic;;0;0;0;0;0;0;0;0;0;0;0;-1.5;;;;;;;;Characters/SpellSlices/AncientGuardian_Heavy_LeapTell;;;;
