SpellID;StatusEffects;StatusEffectDurations;Revive;Siphon;AttachToOwner;StickWhenAttached;StoreOffsetWhenStuckToGDE;SpawnSecondaryOnElapsed;SpawnSecondaryOnCollision;EndOnCasterDeath;IgnoreTargetIfAtDeathsDoor;IgnoreTargetIfDead;UseCameraTargetLock;TrackNumInVolume;ClearOnExit;ClearOnEnd;ManaCost;UseStatusEffectDuration;Duration;DurationScaling;Height;Length;Radius;InnerRadius;RadiusScaling;MaxRadiusScaling;CastDistance;CastHeight;CastRadius;ConeAngle;ConeWidth;ChannelTime;ChainDelayDuration;MaxChainNum;UseChainCasterPaperdoll;NumToSpawn;NumToSpawnBeforeFail;SpawnRate;SpawnAngle;SecondarySpellProjectileLaunchAngles;ScaleWithCharacterBoundingBox;ScaleWithDynamicScale;TargetTypes;SpellTypes;CastingTypes;HitAiTarget;OverrideTargetForAiThreat;ShapeTypes;DamageType;CheckObstructions;IgnoreOverheadCollision;IgnoreStructures;IgnoreSelf;RangedAttackProfile;RangedAttackName;FireJointName;ProjPosOffsetX;ProjPosOffsetY;ProjPosOffsetZ;ProjRotOffsetX;ProjRotOffsetY;ProjRotOffsetZ;CharRelPosOffsetX;CharRelPosOffsetY;CharRelPosOffsetZ;CharRelRotOffsetX;CharRelRotOffsetY;CharRelRotOffsetZ;ProjRaycastOrientation;DamageTable;DamageTableRow;AbilityId;TargetAbilityCondition;BeamEffect;IndicatorVFX;SpellPrefabPath;SecondaryPrefabPath;SecondarySpellID;TertiaryPrefabPath;TertiarySpellID
IceMagic_Spell_Shower4;IceMagic_Frostbite;;;;false;;false;;;;;;;false;true;true;Zero_Mana;false;-1;;3;0.5;0.5;;;;2.25;6;0;;;0;;;;0;0;;;;;;Enemy;Elemental;NoTargetSpawnFromRaycast;;false;Box;Ice;true;true;;;;;;;;0;;;;;3;;;;-35;;;;;;;;Items/Weapons/spell_aoe_shower;;;;
IceMagic_Spell_Shower5;IceMagic_Frostbite;;;;false;;false;;;;;;;false;true;true;Zero_Mana;false;-1;;3;0.5;0.5;;;;2.799999952316284;6;0;;;0;;;;0;0;;;;;;Enemy;Elemental;NoTargetSpawnFromRaycast;;false;Box;Ice;true;true;;;;;;;;0;;;;;3;;;;-60;;;;;;;;Items/Weapons/spell_aoe_shower;;;;
IceMagic_Spell_Shower1_Long;IceMagic_Frostbite;;;;false;;false;;;;;;;false;true;true;IceMagic_IceShower;false;-1;;3;0.5;0.5;;;;2.799999952316284;6;0;;;0;;;;0;0;;;;;;Enemy;Elemental;NoTargetSpawnFromRaycast;;false;Box;Ice;true;true;;;;;;;;0;;;;;3;;;;60;;;;;;;;Items/Weapons/spell_aoe_shower_6sec;;;;
IceMagic_Spell_Shower2_Long;IceMagic_Frostbite;;;;false;;false;;;;;;;false;true;true;Zero_Mana;false;-1;;3;0.5;0.5;;;;2.25;6;0;;;0;;;;0;0;;;;;;Enemy;Elemental;NoTargetSpawnFromRaycast;;false;Box;Ice;true;true;;;;;;;;0;;;;;3;;;;35;;;;;;;;Items/Weapons/spell_aoe_shower_6sec;;;;
IceMagic_Spell_Shower3_Long;IceMagic_Frostbite;;;;false;;false;;;;;;;false;true;true;Zero_Mana;false;-1;;3;0.5;0.5;;;;2;6;0;;;0;;;;0;0;;;;;;Enemy;Elemental;NoTargetSpawnFromRaycast;;false;Box;Ice;true;true;;;;;;;;0;;;;;3;;;;0;;;;;;;;Items/Weapons/spell_aoe_shower_6sec;;;;
IceMagic_Spell_Shower4_Long;IceMagic_Frostbite;;;;false;;false;;;;;;;false;true;true;Zero_Mana;false;-1;;3;0.5;0.5;;;;2.25;6;0;;;0;;;;0;0;;;;;;Enemy;Elemental;NoTargetSpawnFromRaycast;;false;Box;Ice;true;true;;;;;;;;0;;;;;3;;;;-35;;;;;;;;Items/Weapons/spell_aoe_shower_6sec;;;;
IceMagic_Spell_Shower5_Long;IceMagic_Frostbite;;;;false;;false;;;;;;;false;true;true;Zero_Mana;false;-1;;3;0.5;0.5;;;;2.799999952316284;6;0;;;0;;;;0;0;;;;;;Enemy;Elemental;NoTargetSpawnFromRaycast;;false;Box;Ice;true;true;;;;;;;;0;;;;;3;;;;-60;;;;;;;;Items/Weapons/spell_aoe_shower_6sec;;;;
IceMagic_Spell_Shower1_Long_Rend;IceMagic_Frostbite_Rend;;;;false;;false;;;;;;;false;true;true;IceMagic_IceShower;false;-1;;3;0.5;0.5;;;;2.799999952316284;6;0;;;0;;;;0;0;;;;;;Enemy;Elemental;NoTargetSpawnFromRaycast;;false;Box;Ice;true;true;;;;;;;;0;;;;;3;;;;60;;;;;;;;Items/Weapons/spell_aoe_shower_6sec;;;;
IceMagic_Spell_Shower2_Long_Rend;IceMagic_Frostbite_Rend;;;;false;;false;;;;;;;false;true;true;Zero_Mana;false;-1;;3;0.5;0.5;;;;2.25;6;0;;;0;;;;0;0;;;;;;Enemy;Elemental;NoTargetSpawnFromRaycast;;false;Box;Ice;true;true;;;;;;;;0;;;;;3;;;;35;;;;;;;;Items/Weapons/spell_aoe_shower_6sec;;;;
IceMagic_Spell_Shower3_Long_Rend;IceMagic_Frostbite_Rend;;;;false;;false;;;;;;;false;true;true;Zero_Mana;false;-1;;3;0.5;0.5;;;;2;6;0;;;0;;;;0;0;;;;;;Enemy;Elemental;NoTargetSpawnFromRaycast;;false;Box;Ice;true;true;;;;;;;;0;;;;;3;;;;0;;;;;;;;Items/Weapons/spell_aoe_shower_6sec;;;;
IceMagic_Spell_Shower4_Long_Rend;IceMagic_Frostbite_Rend;;;;false;;false;;;;;;;false;true;true;Zero_Mana;false;-1;;3;0.5;0.5;;;;2.25;6;0;;;0;;;;0;0;;;;;;Enemy;Elemental;NoTargetSpawnFromRaycast;;false;Box;Ice;true;true;;;;;;;;0;;;;;3;;;;-35;;;;;;;;Items/Weapons/spell_aoe_shower_6sec;;;;
IceMagic_Spell_Shower5_Long_Rend;IceMagic_Frostbite_Rend;;;;false;;false;;;;;;;false;true;true;Zero_Mana;false;-1;;3;0.5;0.5;;;;2.799999952316284;6;0;;;0;;;;0;0;;;;;;Enemy;Elemental;NoTargetSpawnFromRaycast;;false;Box;Ice;true;true;;;;;;;;0;;;;;3;;;;-60;;;;;;;;Items/Weapons/spell_aoe_shower_6sec;;;;
IceMagic_Spell_Shower1_Long_Rend_DeadlyFrost;IceMagic_Frostbite_Rend_DeadlyFrost;;;;false;;false;;;;;;;false;true;true;IceMagic_IceShower;false;-1;;3;0.5;0.5;;;;2.799999952316284;6;0;;;0;;;;0;0;;;;;;Enemy;Elemental;NoTargetSpawnFromRaycast;;false;Box;Ice;true;true;;;;;;;;0;;;;;3;;;;60;;;;;;;;Items/Weapons/spell_aoe_shower_6sec;;;;
IceMagic_Spell_Shower2_Long_Rend_DeadlyFrost;IceMagic_Frostbite_Rend_DeadlyFrost;;;;false;;false;;;;;;;false;true;true;Zero_Mana;false;-1;;3;0.5;0.5;;;;2.25;6;0;;;0;;;;0;0;;;;;;Enemy;Elemental;NoTargetSpawnFromRaycast;;false;Box;Ice;true;true;;;;;;;;0;;;;;3;;;;35;;;;;;;;Items/Weapons/spell_aoe_shower_6sec;;;;
IceMagic_Spell_Shower3_Long_Rend_DeadlyFrost;IceMagic_Frostbite_Rend_DeadlyFrost;;;;false;;false;;;;;;;false;true;true;Zero_Mana;false;-1;;3;0.5;0.5;;;;2;6;0;;;0;;;;0;0;;;;;;Enemy;Elemental;NoTargetSpawnFromRaycast;;false;Box;Ice;true;true;;;;;;;;0;;;;;3;;;;0;;;;;;;;Items/Weapons/spell_aoe_shower_6sec;;;;
IceMagic_Spell_Shower4_Long_Rend_DeadlyFrost;IceMagic_Frostbite_Rend_DeadlyFrost;;;;false;;false;;;;;;;false;true;true;Zero_Mana;false;-1;;3;0.5;0.5;;;;2.25;6;0;;;0;;;;0;0;;;;;;Enemy;Elemental;NoTargetSpawnFromRaycast;;false;Box;Ice;true;true;;;;;;;;0;;;;;3;;;;-35;;;;;;;;Items/Weapons/spell_aoe_shower_6sec;;;;
IceMagic_Spell_Shower5_Long_Rend_DeadlyFrost;IceMagic_Frostbite_Rend_DeadlyFrost;;;;false;;false;;;;;;;false;true;true;Zero_Mana;false;-1;;3;0.5;0.5;;;;2.799999952316284;6;0;;;0;;;;0;0;;;;;;Enemy;Elemental;NoTargetSpawnFromRaycast;;false;Box;Ice;true;true;;;;;;;;0;;;;;3;;;;-60;;;;;;;;Items/Weapons/spell_aoe_shower_6sec;;;;
IceMagic_Spell_Shower_Quick;IceMagic_QuickShower;;;;false;;false;;;;;;;false;false;false;Zero_Mana;true;-1;;3;0.5;2.5;;;;2;6;5;;;0;;;;0;0;;;;;;Friend;Elemental;AoE;;false;Box;;true;true;;;;;;;;0;;;;;3;;;;0;;;;;;;;Items/Weapons/spell_aoe_shower_quick;;;;
IceMagic_Spell_Shower_UltimateChill;IceMagic_UltimateChill;;;;false;;false;;;;;;;false;false;false;Zero_Mana;true;-1;;3;0.5;0.5;;;;3;6;5;;;0;;;;0;0;;;;;;Enemy;Elemental;AoE;;false;Box;;true;true;;;;;;;;0;;;;;0;;;;0;;;;;;;;Items/Weapons/spell_aoe_shower_ultimatechill;;;;
IceMagic_Spell_Pylon;;;;;false;;false;;;;;;;false;false;false;IceMagic_IcePylon;true;-1;;2;0;20;;;;2;4;5;;;0;;;;0;0;;;;;;Enemy;Elemental;NoTargetSpawnFromRaycast;;true;Sphere;Ice;false;true;;;;;fireJoint;;;0;;;;;2;;;;0;;DamageTable;IceMagic_Pylon;;;;;Items/Weapons/Ice_Pylon;;;;
IceMagic_Spell_Pylon_Regen;;;;;false;;false;;;;;;;false;false;false;IceMagic_IcePylon;true;-1;;2;0;20;;;;2;4;5;;;0;;;;0;0;;;;;;Enemy;Elemental;NoTargetSpawnFromRaycast;;true;Sphere;Ice;false;true;;;;;fireJoint;;;0;;;;;2;;;;0;;DamageTable;IceMagic_Pylon;;;;;Items/Weapons/Ice_Pylon_Regen;;;;
IceMagic_Spell_Pylon_Refresh;;;;;false;;false;;;;;;;false;false;false;IceMagic_IcePylon;true;-1;;2;0;20;;;;2;4;5;;;0;;;;0;0;;;;;;Enemy;Elemental;NoTargetSpawnFromRaycast;;true;Sphere;Ice;false;true;;;;;fireJoint;;;0;;;;;2;;;;0;;DamageTable;IceMagic_Pylon;;;;;Items/Weapons/Ice_Pylon_Refresh;;;;
IceMagic_Spell_Pylon_Ultimate;;;;;false;;false;;;;;;;false;false;false;IceMagic_IcePylon;true;-1;;2;0;20;;;;2;4;5;;;0;;;;0;0;;;;;;Enemy;Elemental;NoTargetSpawnFromRaycast;;true;Sphere;Ice;false;true;;;;;fireJoint;;;0;;;;;2;;;;0;;DamageTable;IceMagic_Pylon;;;;;Items/Weapons/Ice_Pylon_Ultimate;;;;
IceMagic_Pylon_Projectile;;;;;false;;false;;;;;;;false;false;true;Zero_Mana;false;-1;;0;0;0;;;;20;0;0;;;0;;;;0;0;;;;;;Enemy;Ability;Projectile;;false;;Ice;false;true;;;IceMagic;Pylon;fireJoint;;;0;;;;;0;;;;0;;DamageTable;IceMagic_Pylon;;;;;Items/Weapons/IceMagic_Pylon_proj;;;;
IceMagic_Spell_PylonBurst;;;;;false;;false;;;;;;;false;true;true;;false;100;;1;0;1;;;;1;1;1;;;0;;;;0;0;;;;;;Enemy;Elemental;AoE;;false;Sphere;Ice;true;true;;;;;;;;0;;;;;0;;;;0;;DamageTable;IceMagic_PylonBurst;;;;;Items/Weapons/spell_aoe_blizzard_damage;;;;
IceMagic_Spell_Entomb;;;;;true;;false;;;;;;;false;true;true;IceMagic_Entombed;false;-1;;5;0;5;;;;1;5;5;;;0;;;;0;0;;;;;;Friend;Elemental;AoE;;false;Sphere;Ice;false;true;;;;;;;;0;;;;;0;;;;0;;;;;;;;Items/Weapons/Ice_Entomb;;;;
IceMagic_Spell_WindChill_UI;;;;;false;;false;;;;;;;false;true;true;IceMagic_WindChill;false;2000;;2;0;0.5;;;;1.100000023841858;5;0;;;2;;;;6;0;;;;;;Enemy;Ability;PathOfDestiny;;false;Sphere;Ice;true;true;;;;;;;;0;;;;;0;;;;0;;DamageTable;IceMagic_Spikes;;;;;Items/Weapons/Ice_Spike_Spawner;Items/Weapons/Ice_Spike_Small;;;
IceMagic_Spell_Spikes_UI;;;;;false;;false;;;;;;;false;true;true;IceMagic_Spikes;false;2000;;2;0;0.5;;;;1.100000023841858;5;0;;;2;;;;6;0;;;;;;Enemy;Ability;PathOfDestiny;;false;Sphere;Ice;true;true;;;;;;;;0;;;;;0;;;;0;;DamageTable;IceMagic_Spikes;;;;;Items/Weapons/Ice_Spike_Spawner;Items/Weapons/Ice_Spike_Small;;;
IceMagic_Spell_Spikes;;;;;false;;false;;;;;;;false;true;true;Zero_Mana;false;5000;;1.5;0;0.5;;;;1.100000023841858;3;0;;;2;;;;7;0;;;;;;Enemy;Ability;IceSpikes;;false;Sphere;Ice;true;true;;;;;;;;0;;;;;0;;;;0;;DamageTable;IceMagic_Spikes;;;;;Items/Weapons/Ice_Spike_Spawn;;;;
IceMagic_Spell_Spikes_Reach;;;;;false;;false;;;;;;;false;true;true;Zero_Mana;false;5000;;1.5;0;0.5;;;;1.100000023841858;3;0;;;2;;;;7;0;;;;;;Enemy;Ability;IceSpikes;;false;Sphere;Ice;true;true;;;;;;;;0;;;;;0;;;;0;;DamageTable;IceMagic_Spikes;;;;;Items/Weapons/Ice_Spike_Spawn_Reach;;;;
IceMagic_Spell_Spikes_Spawn_End;;;;;false;;false;;;;;;;false;true;true;Zero_Mana;false;1000;;1.5;0;1;;;;0;3;0;;;0;;;;1;0;;;;;;Enemy;Ability;AoE;;false;Sphere;Ice;true;true;;;;;;;;0;;;;;0;;;;0;;DamageTable;IceMagic_Spikes_End;;;;;Items/Weapons/Ice_Spike_End;;;;
IceMagic_Spell_Spikes_Spawn_End1;;;;;false;;false;;;;;;;false;true;true;Zero_Mana;false;1000;;2;0;1;;;;2.200000047683716;4;0;;;0;;;;1;0;;;;;;Enemy;Ability;PathOfDestiny;;false;Sphere;Ice;true;true;;;;;;;;0;;;;;0;;;;0;;DamageTable;IceMagic_Spikes_End;;;;;Items/Weapons/Ice_Spike_Spawner;Items/Weapons/Ice_Spike_End;;;
IceMagic_Spell_Spikes_Spawn_End2;;;;;false;;false;;;;;;;false;true;true;Zero_Mana;false;1000;;2.5;0;1;;;;3.299999952316284;5;0;;;0;;;;1;0;;;;;;Enemy;Ability;PathOfDestiny;;false;Sphere;Ice;true;true;;;;;;;;0;;;;;0;;;;0;;DamageTable;IceMagic_Spikes_End;;;;;Items/Weapons/Ice_Spike_Spawner;Items/Weapons/Ice_Spike_End;;;
IceMagic_Spell_Spikes_Spawn_End3;;;;;false;;false;;;;;;;false;true;true;Zero_Mana;false;1000;;3;0;1;;;;4.400000095367432;6;0;;;0;;;;1;0;;;;;;Enemy;Ability;PathOfDestiny;;false;Sphere;Ice;true;true;;;;;;;;0;;;;;0;;;;0;;DamageTable;IceMagic_Spikes_End;;;;;Items/Weapons/Ice_Spike_Spawner;Items/Weapons/Ice_Spike_End;;;
IceMagic_Spell_Spikes_Spawn_End4;;;;;false;;false;;;;;;;false;true;true;Zero_Mana;false;1000;;3.4000000953674316;0;1;;;;5.5;7;0;;;0;;;;1;0;;;;;;Enemy;Ability;PathOfDestiny;;false;Sphere;Ice;true;true;;;;;;;;0;;;;;0;;;;0;;DamageTable;IceMagic_Spikes_End;;;;;Items/Weapons/Ice_Spike_Spawner;Items/Weapons/Ice_Spike_End;;;
IceMagic_Spell_Spikes_Spawn_End5;;;;;false;;false;;;;;;;false;true;true;Zero_Mana;false;1000;;3.4000000953674316;0;1;;;;6.599999904632568;7;0;;;0;;;;1;0;;;;;;Enemy;Ability;PathOfDestiny;;false;Sphere;Ice;true;true;;;;;;;;0;;;;;0;;;;0;;DamageTable;IceMagic_Spikes_End;;;;;Items/Weapons/Ice_Spike_Spawner;Items/Weapons/Ice_Spike_End;;;
IceMagic_Spell_Spikes_Spawn_End_Reach;;;;;false;;false;;;;;;;false;true;true;Zero_Mana;false;1000;;1.5;0;1;;;;0;3;0;;;0;;;;1;0;;;;;;Enemy;Ability;AoE;;false;Sphere;Ice;true;true;;;;;;;;0;;;;;0;;;;0;;DamageTable;IceMagic_Spikes_End;;;;;Items/Weapons/Ice_Spike_End_Reach;;;;
IceMagic_Spell_Spikes_Spawn_End1_Reach;;;;;false;;false;;;;;;;false;true;true;Zero_Mana;false;1000;;2;0;1;;;;2.200000047683716;4;0;;;0;;;;1;0;;;;;;Enemy;Ability;PathOfDestiny;;false;Sphere;Ice;true;true;;;;;;;;0;;;;;0;;;;0;;DamageTable;IceMagic_Spikes_End;;;;;Items/Weapons/Ice_Spike_Spawner;Items/Weapons/Ice_Spike_End_Reach;;;
IceMagic_Spell_Spikes_Spawn_End2_Reach;;;;;false;;false;;;;;;;false;true;true;Zero_Mana;false;1000;;2.5;0;1;;;;3.299999952316284;5;0;;;0;;;;1;0;;;;;;Enemy;Ability;PathOfDestiny;;false;Sphere;Ice;true;true;;;;;;;;0;;;;;0;;;;0;;DamageTable;IceMagic_Spikes_End;;;;;Items/Weapons/Ice_Spike_Spawner;Items/Weapons/Ice_Spike_End_Reach;;;
IceMagic_Spell_Spikes_Spawn_End3_Reach;;;;;false;;false;;;;;;;false;true;true;Zero_Mana;false;1000;;3;0;1;;;;4.400000095367432;6;0;;;0;;;;1;0;;;;;;Enemy;Ability;PathOfDestiny;;false;Sphere;Ice;true;true;;;;;;;;0;;;;;0;;;;0;;DamageTable;IceMagic_Spikes_End;;;;;Items/Weapons/Ice_Spike_Spawner;Items/Weapons/Ice_Spike_End_Reach;;;
IceMagic_Spell_Spikes_Spawn_End4_Reach;;;;;false;;false;;;;;;;false;true;true;Zero_Mana;false;1000;;3.4000000953674316;0;1;;;;5.5;7;0;;;0;;;;1;0;;;;;;Enemy;Ability;PathOfDestiny;;false;Sphere;Ice;true;true;;;;;;;;0;;;;;0;;;;0;;DamageTable;IceMagic_Spikes_End;;;;;Items/Weapons/Ice_Spike_Spawner;Items/Weapons/Ice_Spike_End_Reach;;;
IceMagic_Spell_Spikes_Spawn_End5_Reach;;;;;false;;false;;;;;;;false;true;true;Zero_Mana;false;1000;;3.4000000953674316;0;1;;;;6.599999904632568;7;0;;;0;;;;1;0;;;;;;Enemy;Ability;PathOfDestiny;;false;Sphere;Ice;true;true;;;;;;;;0;;;;;0;;;;0;;DamageTable;IceMagic_Spikes_End;;;;;Items/Weapons/Ice_Spike_Spawner;Items/Weapons/Ice_Spike_End_Reach;;;
IceMagic_Spiky_Reach_Projectile;;;;;false;;false;;;;;;;false;false;true;Zero_Mana;false;-1;;0;0;0;;;;3;0;0;;;0;;;;0;0;;;;;;Enemy;Ability;Projectile;;false;;Ice;false;true;;;IceMagic;SpikyReach;;;;1;;;;;0;;;;0;;DamageTable;IceMagic_Spike_Reach;;;;;Items/Weapons/IceMagic_Spike_Reach_proj;;;;
