DamageID;WeaponCategory;IgnoreInvulnerable;NoReaction;IsRanged;SurfaceImpactEffect;AttackType;DamageType;Affliction;AddAffliction;AfflictionPercent;Affixes;StatusEffect;EffectOnlyOnDamage;DeflectDamageID;CanCrit;DmgCoef;DmgCoefHead;DmgCoefCrit;PowerLevel;BlockPowerLevel;CritPowerLevel;HitStun;BlockHitStun;CritHitStun;ImpactDistanceX;ImpactDistanceY;ImpactDistanceZ;ImpactDecayRate;BlockImpactDistanceX;BlockImpactDistanceY;BlockImpactDistanceZ;BlockImpactDecayRate;CritImpactDistanceX;CritImpactDistanceY;CritImpactDistanceZ;CritImpactDecayRate;AddDmg;StaggerDmgModifier;CritStaggerDmgModifier;StaggerResistModifier;TargetCameraShakeID;BlockTargetCameraShakeID;CritTargetCameraShakeID;ImpactRating;BlockStaminaDmgMod;BlockAbsorptionModifier;StunBreakoutIncrement
DPT_Attack_WorldSplitter_01;Axe;0;0;false;Bullet;Heavy;Nature;;;;;;false;Deflect_Default;false;0.15000000596046448;0.20000000298023224;0;3;2;0;5;5;0;0;0.10000000149011612;0;0.800000011920929;0;0.10000000149011612;0;0.05000000074505806;0;0;0;0;0;0.20000000298023224;;0;Small;Small;Small;3;0.20000000298023224;1;1
DPT_Attack_WorldSplitter_02;Axe;0;0;false;Bullet;Heavy;Nature;;;;;;false;Deflect_Default;false;0.25;0.4000000059604645;0;3;3;0;5;5;0;0;0.10000000149011612;0;0.800000011920929;0;0.10000000149011612;0;0.10000000149011612;0;0;0;0;0;0.20000000298023224;;0;Small;Small;Small;3;0.4000000059604645;1;1
DPT_Attack_WorldSplitter_03;Axe;0;0;false;Bullet;Heavy;Nature;;;;;;false;Deflect_Default;false;0.3499999940395355;0.6000000238418579;0;4;3;0;10;5;0;0;0.10000000149011612;0;0.800000011920929;0;0.10000000149011612;0;0.15000000596046448;0.6000000238418579;0;0;0;0;0.20000000298023224;;0;Medium;Medium;Medium;3;0.6000000238418579;1;1
DPT_Attack_WorldSplitter_04;Axe;0;0;false;Bullet;Heavy;Nature;;;;;;false;Deflect_Default;false;0.44999998807907104;0.800000011920929;0;4;3;0;10;5;0;0;0.10000000149011612;0;0.800000011920929;0;0.10000000149011612;0;0.20000000298023224;0;0;0;0;0;0.20000000298023224;;0;Medium;Medium;Medium;4;0.800000011920929;1;1
DPT_Attack_WorldSplitter_05;Axe;0;0;false;Bullet;Heavy;Nature;;;;;;false;Deflect_Default;false;1;1;0;4;3;0;15;10;0;0;0.10000000149011612;0;0.800000011920929;0;0.10000000149011612;0;0.25;0;0;0;0;0;1;;0;Large;Large;Large;5;1;1;1
DPT_Grit_StaggerResist_High;;0;0;false;;;;;;;;;false;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;10;Small;Small;Small;0;0;0;0
Fall;Fall;1;1;false;Bullet;;Falling;;;;;;false;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;10;Small;Small;Small;3;0;0;1
DPT_Reaction_Breakout_Attack;Fall;0;0;false;Bullet;Heavy;Slash;;;;;;false;Deflect_Default;false;0.30000001192092896;0.30000001192092896;0;3;3;0;45;45;0;0;2;0;0.4000000059604645;0;2;0;0.20000000298023224;0;0;0;0;0;0;;1;Small;Small;Small;3;0;1;0
DPT_Reaction_Breakout_Attack_DirtDevil_Atk1;Axe;0;0;false;Bullet;Heavy;Slash;;;;;;false;Deflect_Default;false;0.20000000298023224;0.20000000298023224;0;3;3;0;15;15;0;0;0.05000000074505806;0;0.3499999940395355;0;0.05000000074505806;0;0.3499999940395355;0;0;0;0;0;0;;10;Small;Large;Large;4;0;1;0
DPT_Reaction_Breakout_Attack_DirtDevil_Atk2;Axe;0;0;false;Bullet;Heavy;Slash;;;;;;false;Deflect_Default;false;0.20000000298023224;0.20000000298023224;0;3;3;0;15;15;0;0;0.10000000149011612;0;0.30000001192092896;0;0.10000000149011612;0;0.30000001192092896;0;0;0;0;0;0;;10;Small;Large;Large;4;0;1;0
DPT_Reaction_Breakout_Attack_DirtDevil_Atk3;Axe;0;0;false;Bullet;Heavy;Slash;;;;;;false;Deflect_Default;false;0.20000000298023224;0.20000000298023224;0;4;4;0;15;15;0;0;2;0;0.3499999940395355;0;2;0;0.3499999940395355;0;0;0;0;0;0;;10;Small;Large;Large;4;0;1;0
Not_Used;;0;0;false;;;;;;;;;false;;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;0;0
